
Grupe de varsta a sotului , Grupa de varsta a sotiei, Ani, UM: Numar, Valoare
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 1990, Numar, 6
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 1991, Numar, 20
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 1992, Numar, 17
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 1993, Numar, 6
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 1994, Numar, 5
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 1995, Numar, 4
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 1996, Numar, 5
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 1997, Numar, 2
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 1998, Numar, 7
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 1999, Numar, 8
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 2000, Numar, 7
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 2001, Numar, 13
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 2002, Numar, 9
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 2003, Numar, 17
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 2004, Numar, 20
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 2005, Numar, 14
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 2006, Numar, 13
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 2007, Numar, 29
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 2008, Numar, 35
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 2009, Numar, 25
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 2010, Numar, 11
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 2011, Numar, 26
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 2012, Numar, 20
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 2013, Numar, 24
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 2014, Numar, 16
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 2015, Numar, 10
Varsta sotului 55-59 ani, Varsta sotiei 30-34 ani, Anul 2016, Numar, 7
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 1990, Numar, 41
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 1991, Numar, 39
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 1992, Numar, 25
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 1993, Numar, 28
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 1994, Numar, 32
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 1995, Numar, 15
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 1996, Numar, 16
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 1997, Numar, 20
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 1998, Numar, 24
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 1999, Numar, 20
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 2000, Numar, 28
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 2001, Numar, 20
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 2002, Numar, 13
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 2003, Numar, 25
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 2004, Numar, 24
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 2005, Numar, 42
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 2006, Numar, 53
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 2007, Numar, 81
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 2008, Numar, 66
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 2009, Numar, 55
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 2010, Numar, 52
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 2011, Numar, 54
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 2012, Numar, 58
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 2013, Numar, 41
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 2014, Numar, 51
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 2015, Numar, 60
Varsta sotului 55-59 ani, Varsta sotiei 35-39 ani, Anul 2016, Numar, 55
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 1990, Numar, 96
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 1991, Numar, 126
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 1992, Numar, 85
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 1993, Numar, 106
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 1994, Numar, 98
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 1995, Numar, 88
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 1996, Numar, 80
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 1997, Numar, 85
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 1998, Numar, 83
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 1999, Numar, 52
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 2000, Numar, 53
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 2001, Numar, 57
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 2002, Numar, 40
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 2003, Numar, 51
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 2004, Numar, 63
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 2005, Numar, 74
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 2006, Numar, 82
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 2007, Numar, 77
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 2008, Numar, 108
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 2009, Numar, 117
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 2010, Numar, 157
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 2011, Numar, 181
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 2012, Numar, 168
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 2013, Numar, 133
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 2014, Numar, 100
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 2015, Numar, 139
Varsta sotului 55-59 ani, Varsta sotiei 40-44 ani, Anul 2016, Numar, 114
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 1990, Numar, 211
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 1991, Numar, 255
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 1992, Numar, 157
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 1993, Numar, 204
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 1994, Numar, 232
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 1995, Numar, 263
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 1996, Numar, 238
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 1997, Numar, 250
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 1998, Numar, 265
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 1999, Numar, 229
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 2000, Numar, 201
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 2001, Numar, 184
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 2002, Numar, 195
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 2003, Numar, 209
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 2004, Numar, 237
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 2005, Numar, 241
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 2006, Numar, 219
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 2007, Numar, 267
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 2008, Numar, 278
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 2009, Numar, 261
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 2010, Numar, 272
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 2011, Numar, 253
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 2012, Numar, 281
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 2013, Numar, 306
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 2014, Numar, 305
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 2015, Numar, 387
Varsta sotului 55-59 ani, Varsta sotiei 45-49 ani, Anul 2016, Numar, 422
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 1990, Numar, 339
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 1991, Numar, 393
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 1992, Numar, 319
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 1993, Numar, 304
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 1994, Numar, 369
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 1995, Numar, 324
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 1996, Numar, 374
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 1997, Numar, 328
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 1998, Numar, 324
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 1999, Numar, 320
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 2000, Numar, 340
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 2001, Numar, 376
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 2002, Numar, 401
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 2003, Numar, 423
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 2004, Numar, 468
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 2005, Numar, 458
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 2006, Numar, 487
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 2007, Numar, 642
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 2008, Numar, 646
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 2009, Numar, 601
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 2010, Numar, 569
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 2011, Numar, 684
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 2012, Numar, 566
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 2013, Numar, 551
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 2014, Numar, 475
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 2015, Numar, 570
Varsta sotului 55-59 ani, Varsta sotiei 50-54 ani, Anul 2016, Numar, 541
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 1990, Numar, 227
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 1991, Numar, 288
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 1992, Numar, 242
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 1993, Numar, 260
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 1994, Numar, 271
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 1995, Numar, 235
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 1996, Numar, 265
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 1997, Numar, 228
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 1998, Numar, 251
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 1999, Numar, 215
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 2000, Numar, 165
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 2001, Numar, 181
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 2002, Numar, 169
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 2003, Numar, 217
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 2004, Numar, 227
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 2005, Numar, 286
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 2006, Numar, 294
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 2007, Numar, 407
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 2008, Numar, 392
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 2009, Numar, 384
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 2010, Numar, 420
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 2011, Numar, 455
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 2012, Numar, 406
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 2013, Numar, 374
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 2014, Numar, 384
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 2015, Numar, 394
Varsta sotului 55-59 ani, Varsta sotiei 55-59 ani, Anul 2016, Numar, 372
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 1990, Numar, 108
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 1991, Numar, 103
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 1992, Numar, 81
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 1993, Numar, 105
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 1994, Numar, 103
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 1995, Numar, 101
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 1996, Numar, 94
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 1997, Numar, 91
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 1998, Numar, 100
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 1999, Numar, 77
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 2000, Numar, 66
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 2001, Numar, 53
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 2002, Numar, 56
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 2003, Numar, 50
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 2004, Numar, 68
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 2005, Numar, 61
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 2006, Numar, 44
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 2007, Numar, 69
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 2008, Numar, 62
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 2009, Numar, 65
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 2010, Numar, 81
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 2011, Numar, 99
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 2012, Numar, 87
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 2013, Numar, 66
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 2014, Numar, 76
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 2015, Numar, 96
Varsta sotului 55-59 ani, Varsta sotiei 60 ani si peste, Anul 2016, Numar, 86
Varsta sotului 60 ani si peste, Varsta sotiei sub 20 ani, Anul 2002, Numar, 2
Varsta sotului 60 ani si peste, Varsta sotiei sub 20 ani, Anul 2005, Numar, 1
Varsta sotului 60 ani si peste, Varsta sotiei sub 20 ani, Anul 2008, Numar, 1
Varsta sotului 60 ani si peste, Varsta sotiei 20-24 ani, Anul 1990, Numar, 6
Varsta sotului 60 ani si peste, Varsta sotiei 20-24 ani, Anul 1991, Numar, 9
Varsta sotului 60 ani si peste, Varsta sotiei 20-24 ani, Anul 1992, Numar, 7
Varsta sotului 60 ani si peste, Varsta sotiei 20-24 ani, Anul 1993, Numar, 1
Varsta sotului 60 ani si peste, Varsta sotiei 20-24 ani, Anul 1998, Numar, 1
Varsta sotului 60 ani si peste, Varsta sotiei 20-24 ani, Anul 1999, Numar, 2
Varsta sotului 60 ani si peste, Varsta sotiei 20-24 ani, Anul 2000, Numar, 5
Varsta sotului 60 ani si peste, Varsta sotiei 20-24 ani, Anul 2001, Numar, 1
Varsta sotului 60 ani si peste, Varsta sotiei 20-24 ani, Anul 2002, Numar, 3
Varsta sotului 60 ani si peste, Varsta sotiei 20-24 ani, Anul 2003, Numar, 1
Varsta sotului 60 ani si peste, Varsta sotiei 20-24 ani, Anul 2004, Numar, 4
Varsta sotului 60 ani si peste, Varsta sotiei 20-24 ani, Anul 2005, Numar, 1
Varsta sotului 60 ani si peste, Varsta sotiei 20-24 ani, Anul 2006, Numar, 1
Varsta sotului 60 ani si peste, Varsta sotiei 20-24 ani, Anul 2007, Numar, 1
Varsta sotului 60 ani si peste, Varsta sotiei 20-24 ani, Anul 2008, Numar, 5
Varsta sotului 60 ani si peste, Varsta sotiei 20-24 ani, Anul 2009, Numar, 4
Varsta sotului 60 ani si peste, Varsta sotiei 20-24 ani, Anul 2011, Numar, 3
Varsta sotului 60 ani si peste, Varsta sotiei 20-24 ani, Anul 2012, Numar, 2
Varsta sotului 60 ani si peste, Varsta sotiei 20-24 ani, Anul 2013, Numar, 1
Varsta sotului 60 ani si peste, Varsta sotiei 20-24 ani, Anul 2014, Numar, 2
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 1990, Numar, 8
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 1991, Numar, 10
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 1992, Numar, 9
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 1993, Numar, 2
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 1994, Numar, 1
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 1995, Numar, 2
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 1996, Numar, 2
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 1997, Numar, 4
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 1998, Numar, 5
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 1999, Numar, 3
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 2000, Numar, 3
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 2001, Numar, 3
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 2002, Numar, 4
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 2003, Numar, 8
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 2004, Numar, 14
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 2005, Numar, 8
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 2006, Numar, 4
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 2007, Numar, 7
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 2008, Numar, 10
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 2009, Numar, 5
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 2010, Numar, 4
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 2011, Numar, 6
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 2012, Numar, 4
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 2013, Numar, 2
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 2014, Numar, 6
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 2015, Numar, 9
Varsta sotului 60 ani si peste, Varsta sotiei 25-29 ani, Anul 2016, Numar, 3
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 1990, Numar, 13
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 1991, Numar, 17
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 1992, Numar, 8
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 1993, Numar, 7
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 1994, Numar, 3
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 1995, Numar, 6
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 1996, Numar, 5
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 1997, Numar, 5
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 1998, Numar, 2
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 1999, Numar, 7
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 2000, Numar, 6
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 2001, Numar, 10
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 2002, Numar, 10
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 2003, Numar, 7
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 2004, Numar, 12
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 2005, Numar, 10
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 2006, Numar, 13
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 2007, Numar, 11
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 2008, Numar, 14
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 2009, Numar, 10
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 2010, Numar, 14
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 2011, Numar, 23
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 2012, Numar, 16
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 2013, Numar, 12
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 2014, Numar, 8
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 2015, Numar, 15
Varsta sotului 60 ani si peste, Varsta sotiei 30-34 ani, Anul 2016, Numar, 14
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 1990, Numar, 26
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 1991, Numar, 26
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 1992, Numar, 25
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 1993, Numar, 21
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 1994, Numar, 10
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 1995, Numar, 11
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 1996, Numar, 10
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 1997, Numar, 9
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 1998, Numar, 7
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 1999, Numar, 4
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 2000, Numar, 6
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 2001, Numar, 10
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 2002, Numar, 12
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 2003, Numar, 12
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 2004, Numar, 18
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 2005, Numar, 27
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 2006, Numar, 27
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 2007, Numar, 39
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 2008, Numar, 29
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 2009, Numar, 22
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 2010, Numar, 22
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 2011, Numar, 33
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 2012, Numar, 33
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 2013, Numar, 26
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 2014, Numar, 25
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 2015, Numar, 29
Varsta sotului 60 ani si peste, Varsta sotiei 35-39 ani, Anul 2016, Numar, 26
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 1990, Numar, 29
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 1991, Numar, 37
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 1992, Numar, 44
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 1993, Numar, 30
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 1994, Numar, 32
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 1995, Numar, 28
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 1996, Numar, 35
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 1997, Numar, 25
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 1998, Numar, 38
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 1999, Numar, 33
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 2000, Numar, 25
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 2001, Numar, 29
Varsta sotului 60 ani si peste, Varsta sotiei 40-44 ani, Anul 2002, Numar, 27
