ID,year,XTEMP,XSPD,XVSB,LOC,LAT,LON,ELEVATION
153280,1992,0.08585867543048314,2.016582337976415,0.2853448341950208,PATARLAGELE,45.317,26.366999999999997,291.0
153280,1993,-1.376089006655219,2.400876230175133,0.14814470346807182,PATARLAGELE,45.317,26.366999999999997,291.0
153280,1994,1.072183257539513,1.53210792103709,0.21446884512690867,PATARLAGELE,45.317,26.366999999999997,291.0
153280,1995,-0.3294155964505207,0.7991181966366463,0.019365528162332297,PATARLAGELE,45.317,26.366999999999997,291.0
153280,1996,-0.973739872987836,0.3443364493992421,-0.31297388610822036,PATARLAGELE,45.317,26.366999999999997,291.0
153280,1997,-0.7402438484146387,0.9381275272125279,0.07482387300658597,PATARLAGELE,45.317,26.366999999999997,291.0
153280,1998,0.6187615599412337,1.3715844459316227,0.3154787927991691,PATARLAGELE,45.317,26.366999999999997,291.0
153280,1999,0.5748206374699426,0.6089894233888671,0.27790568059268606,PATARLAGELE,45.317,26.366999999999997,291.0
153280,2000,0.5463080097326826,0.7177243882562424,0.43458863911018186,PATARLAGELE,45.317,26.366999999999997,291.0
153280,2001,0.33105240334872266,0.4374515924023969,0.007500046842592434,PATARLAGELE,45.317,26.366999999999997,291.0
153280,2002,0.9294406473475344,0.5763121099751627,0.07061603791341073,PATARLAGELE,45.317,26.366999999999997,291.0
153280,2014,0.7483815337286327,2.7375238690821755,-1.4043858636917785,PATARLAGELE,45.317,26.366999999999997,291.0
153280,2015,1.1114919097417688,3.315172356499248,-0.6706972308808037,PATARLAGELE,45.317,26.366999999999997,291.0
153280,2016,0.7400608098075021,-0.34095691963595254,0.10116726454935406,PATARLAGELE,45.317,26.366999999999997,291.0
153280,2017,0.7000405231137654,-1.3740908628737343,0.006122586881033393,PATARLAGELE,45.317,26.366999999999997,291.0
153280,2018,1.0468686807197687,-2.0143140193536464,-0.7482752589169487,PATARLAGELE,45.317,26.366999999999997,291.0
153280,2019,1.0008003144471274,-1.8671498348175595,0.0014415867795719254,PATARLAGELE,45.317,26.366999999999997,291.0
153330,1983,-0.8282650352803415,1.528083303320588,-0.646662959623575,BRAILA,45.2,27.916999999999998,15.0
153330,1984,-0.9807412046320787,2.8500312614020222,-0.34944062246667273,BRAILA,45.2,27.916999999999998,15.0
153330,1985,-2.2653224848064055,1.1756352885325456,-1.685288089544553,BRAILA,45.2,27.916999999999998,15.0
