
Varste si grupe de varsta, Sexe, Medii de rezidenta, Macroregiuni  regiuni de dezvoltare si judete, Ani, UM: Numar persoane, Valoare
48 ani, Masculin, Total, Harghita, Anul 2011, Numar persoane, 1928
48 ani, Masculin, Total, Harghita, Anul 2012, Numar persoane, 1860
48 ani, Masculin, Total, Mures, Anul 1999, Numar persoane, 4040
48 ani, Masculin, Total, Mures, Anul 2000, Numar persoane, 3986
48 ani, Masculin, Total, Mures, Anul 2001, Numar persoane, 4169
48 ani, Masculin, Total, Mures, Anul 2002, Numar persoane, 4015
48 ani, Masculin, Total, Mures, Anul 2003, Numar persoane, 4409
48 ani, Masculin, Total, Mures, Anul 2004, Numar persoane, 4610
48 ani, Masculin, Total, Mures, Anul 2005, Numar persoane, 4389
48 ani, Masculin, Total, Mures, Anul 2006, Numar persoane, 4266
48 ani, Masculin, Total, Mures, Anul 2007, Numar persoane, 4095
48 ani, Masculin, Total, Mures, Anul 2008, Numar persoane, 3803
48 ani, Masculin, Total, Mures, Anul 2009, Numar persoane, 3713
48 ani, Masculin, Total, Mures, Anul 2010, Numar persoane, 3391
48 ani, Masculin, Total, Mures, Anul 2011, Numar persoane, 3429
48 ani, Masculin, Total, Mures, Anul 2012, Numar persoane, 3362
48 ani, Feminin, Total, Covasna, Anul 1999, Numar persoane, 1624
48 ani, Feminin, Total, Covasna, Anul 2000, Numar persoane, 1656
48 ani, Feminin, Total, Covasna, Anul 2001, Numar persoane, 1712
48 ani, Feminin, Total, Covasna, Anul 2002, Numar persoane, 1506
48 ani, Feminin, Total, Covasna, Anul 2003, Numar persoane, 1654
48 ani, Feminin, Total, Covasna, Anul 2004, Numar persoane, 1845
48 ani, Feminin, Total, Covasna, Anul 2005, Numar persoane, 1704
48 ani, Feminin, Total, Covasna, Anul 2006, Numar persoane, 1674
48 ani, Feminin, Total, Covasna, Anul 2007, Numar persoane, 1601
48 ani, Feminin, Total, Covasna, Anul 2008, Numar persoane, 1546
48 ani, Feminin, Total, Covasna, Anul 2009, Numar persoane, 1373
48 ani, Feminin, Total, Covasna, Anul 2010, Numar persoane, 1354
48 ani, Feminin, Total, Covasna, Anul 2011, Numar persoane, 1328
48 ani, Feminin, Total, Covasna, Anul 2012, Numar persoane, 1292
48 ani, Feminin, Total, Harghita, Anul 1999, Numar persoane, 2420
48 ani, Feminin, Total, Harghita, Anul 2000, Numar persoane, 2358
48 ani, Feminin, Total, Harghita, Anul 2001, Numar persoane, 2410
48 ani, Feminin, Total, Harghita, Anul 2002, Numar persoane, 2194
48 ani, Feminin, Total, Harghita, Anul 2003, Numar persoane, 2435
48 ani, Feminin, Total, Harghita, Anul 2004, Numar persoane, 2638
48 ani, Feminin, Total, Harghita, Anul 2005, Numar persoane, 2491
48 ani, Feminin, Total, Harghita, Anul 2006, Numar persoane, 2281
48 ani, Feminin, Total, Harghita, Anul 2007, Numar persoane, 2295
48 ani, Feminin, Total, Harghita, Anul 2008, Numar persoane, 2114
48 ani, Feminin, Total, Harghita, Anul 2009, Numar persoane, 1963
48 ani, Feminin, Total, Harghita, Anul 2010, Numar persoane, 1915
48 ani, Feminin, Total, Harghita, Anul 2011, Numar persoane, 1864
48 ani, Feminin, Total, Harghita, Anul 2012, Numar persoane, 1827
48 ani, Feminin, Total, Mures, Anul 1999, Numar persoane, 4197
48 ani, Feminin, Total, Mures, Anul 2000, Numar persoane, 3926
48 ani, Feminin, Total, Mures, Anul 2001, Numar persoane, 4175
48 ani, Feminin, Total, Mures, Anul 2002, Numar persoane, 4122
48 ani, Feminin, Total, Mures, Anul 2003, Numar persoane, 4294
48 ani, Feminin, Total, Mures, Anul 2004, Numar persoane, 4556
48 ani, Feminin, Total, Mures, Anul 2005, Numar persoane, 4439
48 ani, Feminin, Total, Mures, Anul 2006, Numar persoane, 4327
48 ani, Feminin, Total, Mures, Anul 2007, Numar persoane, 3986
48 ani, Feminin, Total, Mures, Anul 2008, Numar persoane, 3776
48 ani, Feminin, Total, Mures, Anul 2009, Numar persoane, 3656
48 ani, Feminin, Total, Mures, Anul 2010, Numar persoane, 3424
48 ani, Feminin, Total, Mures, Anul 2011, Numar persoane, 3266
48 ani, Feminin, Total, Mures, Anul 2012, Numar persoane, 3231
49 ani, Masculin, Total, Covasna, Anul 1999, Numar persoane, 1567
49 ani, Masculin, Total, Covasna, Anul 2000, Numar persoane, 1677
49 ani, Masculin, Total, Covasna, Anul 2001, Numar persoane, 1640
49 ani, Masculin, Total, Covasna, Anul 2002, Numar persoane, 1711
49 ani, Masculin, Total, Covasna, Anul 2003, Numar persoane, 1708
49 ani, Masculin, Total, Covasna, Anul 2004, Numar persoane, 1720
49 ani, Masculin, Total, Covasna, Anul 2005, Numar persoane, 1800
49 ani, Masculin, Total, Covasna, Anul 2006, Numar persoane, 1760
49 ani, Masculin, Total, Covasna, Anul 2007, Numar persoane, 1684
49 ani, Masculin, Total, Covasna, Anul 2008, Numar persoane, 1566
49 ani, Masculin, Total, Covasna, Anul 2009, Numar persoane, 1463
49 ani, Masculin, Total, Covasna, Anul 2010, Numar persoane, 1292
49 ani, Masculin, Total, Covasna, Anul 2011, Numar persoane, 1216
49 ani, Masculin, Total, Covasna, Anul 2012, Numar persoane, 1314
49 ani, Masculin, Total, Harghita, Anul 1999, Numar persoane, 2461
49 ani, Masculin, Total, Harghita, Anul 2000, Numar persoane, 2488
49 ani, Masculin, Total, Harghita, Anul 2001, Numar persoane, 2346
49 ani, Masculin, Total, Harghita, Anul 2002, Numar persoane, 2335
49 ani, Masculin, Total, Harghita, Anul 2003, Numar persoane, 2337
49 ani, Masculin, Total, Harghita, Anul 2004, Numar persoane, 2361
49 ani, Masculin, Total, Harghita, Anul 2005, Numar persoane, 2611
49 ani, Masculin, Total, Harghita, Anul 2006, Numar persoane, 2365
49 ani, Masculin, Total, Harghita, Anul 2007, Numar persoane, 2276
49 ani, Masculin, Total, Harghita, Anul 2008, Numar persoane, 2194
49 ani, Masculin, Total, Harghita, Anul 2009, Numar persoane, 2031
49 ani, Masculin, Total, Harghita, Anul 2010, Numar persoane, 1965
49 ani, Masculin, Total, Harghita, Anul 2011, Numar persoane, 1960
49 ani, Masculin, Total, Harghita, Anul 2012, Numar persoane, 1917
49 ani, Masculin, Total, Mures, Anul 1999, Numar persoane, 4060
49 ani, Masculin, Total, Mures, Anul 2000, Numar persoane, 3996
49 ani, Masculin, Total, Mures, Anul 2001, Numar persoane, 3964
49 ani, Masculin, Total, Mures, Anul 2002, Numar persoane, 4134
49 ani, Masculin, Total, Mures, Anul 2003, Numar persoane, 3983
49 ani, Masculin, Total, Mures, Anul 2004, Numar persoane, 4371
49 ani, Masculin, Total, Mures, Anul 2005, Numar persoane, 4569
49 ani, Masculin, Total, Mures, Anul 2006, Numar persoane, 4354
49 ani, Masculin, Total, Mures, Anul 2007, Numar persoane, 4230
49 ani, Masculin, Total, Mures, Anul 2008, Numar persoane, 4060
49 ani, Masculin, Total, Mures, Anul 2009, Numar persoane, 3770
49 ani, Masculin, Total, Mures, Anul 2010, Numar persoane, 3683
49 ani, Masculin, Total, Mures, Anul 2011, Numar persoane, 3373
49 ani, Masculin, Total, Mures, Anul 2012, Numar persoane, 3395
49 ani, Feminin, Total, Covasna, Anul 1999, Numar persoane, 1479
49 ani, Feminin, Total, Covasna, Anul 2000, Numar persoane, 1616
49 ani, Feminin, Total, Covasna, Anul 2001, Numar persoane, 1659
49 ani, Feminin, Total, Covasna, Anul 2002, Numar persoane, 1706
49 ani, Feminin, Total, Covasna, Anul 2003, Numar persoane, 1498
49 ani, Feminin, Total, Covasna, Anul 2004, Numar persoane, 1645
49 ani, Feminin, Total, Covasna, Anul 2005, Numar persoane, 1837
49 ani, Feminin, Total, Covasna, Anul 2006, Numar persoane, 1696
49 ani, Feminin, Total, Covasna, Anul 2007, Numar persoane, 1664
49 ani, Feminin, Total, Covasna, Anul 2008, Numar persoane, 1597
49 ani, Feminin, Total, Covasna, Anul 2009, Numar persoane, 1542
49 ani, Feminin, Total, Covasna, Anul 2010, Numar persoane, 1363
49 ani, Feminin, Total, Covasna, Anul 2011, Numar persoane, 1350
49 ani, Feminin, Total, Covasna, Anul 2012, Numar persoane, 1322
49 ani, Feminin, Total, Harghita, Anul 1999, Numar persoane, 2279
49 ani, Feminin, Total, Harghita, Anul 2000, Numar persoane, 2406
49 ani, Feminin, Total, Harghita, Anul 2001, Numar persoane, 2343
49 ani, Feminin, Total, Harghita, Anul 2002, Numar persoane, 2404
49 ani, Feminin, Total, Harghita, Anul 2003, Numar persoane, 2188
49 ani, Feminin, Total, Harghita, Anul 2004, Numar persoane, 2414
49 ani, Feminin, Total, Harghita, Anul 2005, Numar persoane, 2622
49 ani, Feminin, Total, Harghita, Anul 2006, Numar persoane, 2481
49 ani, Feminin, Total, Harghita, Anul 2007, Numar persoane, 2274
49 ani, Feminin, Total, Harghita, Anul 2008, Numar persoane, 2283
49 ani, Feminin, Total, Harghita, Anul 2009, Numar persoane, 2100
49 ani, Feminin, Total, Harghita, Anul 2010, Numar persoane, 1945
49 ani, Feminin, Total, Harghita, Anul 2011, Numar persoane, 1907
49 ani, Feminin, Total, Harghita, Anul 2012, Numar persoane, 1853
49 ani, Feminin, Total, Mures, Anul 1999, Numar persoane, 4238
49 ani, Feminin, Total, Mures, Anul 2000, Numar persoane, 4185
49 ani, Feminin, Total, Mures, Anul 2001, Numar persoane, 3912
49 ani, Feminin, Total, Mures, Anul 2002, Numar persoane, 4164
49 ani, Feminin, Total, Mures, Anul 2003, Numar persoane, 4106
49 ani, Feminin, Total, Mures, Anul 2004, Numar persoane, 4284
49 ani, Feminin, Total, Mures, Anul 2005, Numar persoane, 4536
49 ani, Feminin, Total, Mures, Anul 2006, Numar persoane, 4435
49 ani, Feminin, Total, Mures, Anul 2007, Numar persoane, 4311
49 ani, Feminin, Total, Mures, Anul 2008, Numar persoane, 3968
49 ani, Feminin, Total, Mures, Anul 2009, Numar persoane, 3768
49 ani, Feminin, Total, Mures, Anul 2010, Numar persoane, 3654
49 ani, Feminin, Total, Mures, Anul 2011, Numar persoane, 3419
49 ani, Feminin, Total, Mures, Anul 2012, Numar persoane, 3249
50-54 ani, Masculin, Total, Covasna, Anul 1999, Numar persoane, 6023
50-54 ani, Masculin, Total, Covasna, Anul 2000, Numar persoane, 6127
50-54 ani, Masculin, Total, Covasna, Anul 2001, Numar persoane, 6568
50-54 ani, Masculin, Total, Covasna, Anul 2002, Numar persoane, 7031
50-54 ani, Masculin, Total, Covasna, Anul 2003, Numar persoane, 7619
50-54 ani, Masculin, Total, Covasna, Anul 2004, Numar persoane, 7993
50-54 ani, Masculin, Total, Covasna, Anul 2005, Numar persoane, 8136
50-54 ani, Masculin, Total, Covasna, Anul 2006, Numar persoane, 8272
50-54 ani, Masculin, Total, Covasna, Anul 2007, Numar persoane, 8394
50-54 ani, Masculin, Total, Covasna, Anul 2008, Numar persoane, 8365
50-54 ani, Masculin, Total, Covasna, Anul 2009, Numar persoane, 8266
50-54 ani, Masculin, Total, Covasna, Anul 2010, Numar persoane, 8020
50-54 ani, Masculin, Total, Covasna, Anul 2011, Numar persoane, 7532
50-54 ani, Masculin, Total, Covasna, Anul 2012, Numar persoane, 6981
50-54 ani, Masculin, Total, Harghita, Anul 1999, Numar persoane, 9397
50-54 ani, Masculin, Total, Harghita, Anul 2000, Numar persoane, 9625
50-54 ani, Masculin, Total, Harghita, Anul 2001, Numar persoane, 10285
50-54 ani, Masculin, Total, Harghita, Anul 2002, Numar persoane, 10715
50-54 ani, Masculin, Total, Harghita, Anul 2003, Numar persoane, 11175
50-54 ani, Masculin, Total, Harghita, Anul 2004, Numar persoane, 11476
50-54 ani, Masculin, Total, Harghita, Anul 2005, Numar persoane, 11368
50-54 ani, Masculin, Total, Harghita, Anul 2006, Numar persoane, 11504
50-54 ani, Masculin, Total, Harghita, Anul 2007, Numar persoane, 11540
50-54 ani, Masculin, Total, Harghita, Anul 2008, Numar persoane, 11521
50-54 ani, Masculin, Total, Harghita, Anul 2009, Numar persoane, 11391
50-54 ani, Masculin, Total, Harghita, Anul 2010, Numar persoane, 11074
50-54 ani, Masculin, Total, Harghita, Anul 2011, Numar persoane, 10444
50-54 ani, Masculin, Total, Harghita, Anul 2012, Numar persoane, 10107
50-54 ani, Masculin, Total, Mures, Anul 1999, Numar persoane, 16115
50-54 ani, Masculin, Total, Mures, Anul 2000, Numar persoane, 16797
50-54 ani, Masculin, Total, Mures, Anul 2001, Numar persoane, 17889
50-54 ani, Masculin, Total, Mures, Anul 2002, Numar persoane, 18219
50-54 ani, Masculin, Total, Mures, Anul 2003, Numar persoane, 19027
50-54 ani, Masculin, Total, Mures, Anul 2004, Numar persoane, 19497
50-54 ani, Masculin, Total, Mures, Anul 2005, Numar persoane, 19844
50-54 ani, Masculin, Total, Mures, Anul 2006, Numar persoane, 20414
50-54 ani, Masculin, Total, Mures, Anul 2007, Numar persoane, 20773
50-54 ani, Masculin, Total, Mures, Anul 2008, Numar persoane, 20877
50-54 ani, Masculin, Total, Mures, Anul 2009, Numar persoane, 20953
50-54 ani, Masculin, Total, Mures, Anul 2010, Numar persoane, 20321
50-54 ani, Masculin, Total, Mures, Anul 2011, Numar persoane, 19489
50-54 ani, Masculin, Total, Mures, Anul 2012, Numar persoane, 18558
50-54 ani, Feminin, Total, Covasna, Anul 1999, Numar persoane, 5665
50-54 ani, Feminin, Total, Covasna, Anul 2000, Numar persoane, 5787
50-54 ani, Feminin, Total, Covasna, Anul 2001, Numar persoane, 6333
50-54 ani, Feminin, Total, Covasna, Anul 2002, Numar persoane, 6906
50-54 ani, Feminin, Total, Covasna, Anul 2003, Numar persoane, 7541
50-54 ani, Feminin, Total, Covasna, Anul 2004, Numar persoane, 7842
50-54 ani, Feminin, Total, Covasna, Anul 2005, Numar persoane, 7988
50-54 ani, Feminin, Total, Covasna, Anul 2006, Numar persoane, 8219
50-54 ani, Feminin, Total, Covasna, Anul 2007, Numar persoane, 8225
50-54 ani, Feminin, Total, Covasna, Anul 2008, Numar persoane, 8211
50-54 ani, Feminin, Total, Covasna, Anul 2009, Numar persoane, 8296
50-54 ani, Feminin, Total, Covasna, Anul 2010, Numar persoane, 8218
50-54 ani, Feminin, Total, Covasna, Anul 2011, Numar persoane, 7761
50-54 ani, Feminin, Total, Covasna, Anul 2012, Numar persoane, 7410
50-54 ani, Feminin, Total, Harghita, Anul 1999, Numar persoane, 9059
50-54 ani, Feminin, Total, Harghita, Anul 2000, Numar persoane, 9241
50-54 ani, Feminin, Total, Harghita, Anul 2001, Numar persoane, 9959
50-54 ani, Feminin, Total, Harghita, Anul 2002, Numar persoane, 10422
50-54 ani, Feminin, Total, Harghita, Anul 2003, Numar persoane, 11080
50-54 ani, Feminin, Total, Harghita, Anul 2004, Numar persoane, 11457
50-54 ani, Feminin, Total, Harghita, Anul 2005, Numar persoane, 11565
50-54 ani, Feminin, Total, Harghita, Anul 2006, Numar persoane, 11773
50-54 ani, Feminin, Total, Harghita, Anul 2007, Numar persoane, 11911
50-54 ani, Feminin, Total, Harghita, Anul 2008, Numar persoane, 11792
50-54 ani, Feminin, Total, Harghita, Anul 2009, Numar persoane, 11888
50-54 ani, Feminin, Total, Harghita, Anul 2010, Numar persoane, 11593
50-54 ani, Feminin, Total, Harghita, Anul 2011, Numar persoane, 10922
50-54 ani, Feminin, Total, Harghita, Anul 2012, Numar persoane, 10362
50-54 ani, Feminin, Total, Mures, Anul 1999, Numar persoane, 17018
50-54 ani, Feminin, Total, Mures, Anul 2000, Numar persoane, 17678
50-54 ani, Feminin, Total, Mures, Anul 2001, Numar persoane, 18723
50-54 ani, Feminin, Total, Mures, Anul 2002, Numar persoane, 19031
50-54 ani, Feminin, Total, Mures, Anul 2003, Numar persoane, 19802
50-54 ani, Feminin, Total, Mures, Anul 2004, Numar persoane, 20398
50-54 ani, Feminin, Total, Mures, Anul 2005, Numar persoane, 20443
50-54 ani, Feminin, Total, Mures, Anul 2006, Numar persoane, 20773
50-54 ani, Feminin, Total, Mures, Anul 2007, Numar persoane, 21284
50-54 ani, Feminin, Total, Mures, Anul 2008, Numar persoane, 21406
50-54 ani, Feminin, Total, Mures, Anul 2009, Numar persoane, 21309
50-54 ani, Feminin, Total, Mures, Anul 2010, Numar persoane, 20790
50-54 ani, Feminin, Total, Mures, Anul 2011, Numar persoane, 19960
50-54 ani, Feminin, Total, Mures, Anul 2012, Numar persoane, 18936
50 ani, Masculin, Total, Covasna, Anul 1999, Numar persoane, 1291
50 ani, Masculin, Total, Covasna, Anul 2000, Numar persoane, 1552
50 ani, Masculin, Total, Covasna, Anul 2001, Numar persoane, 1653
50 ani, Masculin, Total, Covasna, Anul 2002, Numar persoane, 1624
50 ani, Masculin, Total, Covasna, Anul 2003, Numar persoane, 1696
50 ani, Masculin, Total, Covasna, Anul 2004, Numar persoane, 1676
50 ani, Masculin, Total, Covasna, Anul 2005, Numar persoane, 1700
50 ani, Masculin, Total, Covasna, Anul 2006, Numar persoane, 1776
50 ani, Masculin, Total, Covasna, Anul 2007, Numar persoane, 1745
50 ani, Masculin, Total, Covasna, Anul 2008, Numar persoane, 1675
50 ani, Masculin, Total, Covasna, Anul 2009, Numar persoane, 1558
50 ani, Masculin, Total, Covasna, Anul 2010, Numar persoane, 1452
50 ani, Masculin, Total, Covasna, Anul 2011, Numar persoane, 1282
50 ani, Masculin, Total, Covasna, Anul 2012, Numar persoane, 1204
50 ani, Masculin, Total, Harghita, Anul 1999, Numar persoane, 1933
50 ani, Masculin, Total, Harghita, Anul 2000, Numar persoane, 2426
50 ani, Masculin, Total, Harghita, Anul 2001, Numar persoane, 2458
50 ani, Masculin, Total, Harghita, Anul 2002, Numar persoane, 2319
50 ani, Masculin, Total, Harghita, Anul 2003, Numar persoane, 2306
50 ani, Masculin, Total, Harghita, Anul 2004, Numar persoane, 2310
50 ani, Masculin, Total, Harghita, Anul 2005, Numar persoane, 2333
50 ani, Masculin, Total, Harghita, Anul 2006, Numar persoane, 2589
50 ani, Masculin, Total, Harghita, Anul 2007, Numar persoane, 2351
50 ani, Masculin, Total, Harghita, Anul 2008, Numar persoane, 2253
50 ani, Masculin, Total, Harghita, Anul 2009, Numar persoane, 2170
50 ani, Masculin, Total, Harghita, Anul 2010, Numar persoane, 2021
50 ani, Masculin, Total, Harghita, Anul 2011, Numar persoane, 1941
50 ani, Masculin, Total, Harghita, Anul 2012, Numar persoane, 1952
50 ani, Masculin, Total, Mures, Anul 1999, Numar persoane, 3462
50 ani, Masculin, Total, Mures, Anul 2000, Numar persoane, 4015
50 ani, Masculin, Total, Mures, Anul 2001, Numar persoane, 3959
50 ani, Masculin, Total, Mures, Anul 2002, Numar persoane, 3934
50 ani, Masculin, Total, Mures, Anul 2003, Numar persoane, 4097
50 ani, Masculin, Total, Mures, Anul 2004, Numar persoane, 3943
50 ani, Masculin, Total, Mures, Anul 2005, Numar persoane, 4338
50 ani, Masculin, Total, Mures, Anul 2006, Numar persoane, 4514
50 ani, Masculin, Total, Mures, Anul 2007, Numar persoane, 4322
50 ani, Masculin, Total, Mures, Anul 2008, Numar persoane, 4198
50 ani, Masculin, Total, Mures, Anul 2009, Numar persoane, 4024
50 ani, Masculin, Total, Mures, Anul 2010, Numar persoane, 3727
50 ani, Masculin, Total, Mures, Anul 2011, Numar persoane, 3654
50 ani, Masculin, Total, Mures, Anul 2012, Numar persoane, 3348
50 ani, Feminin, Total, Covasna, Anul 1999, Numar persoane, 1170
50 ani, Feminin, Total, Covasna, Anul 2000, Numar persoane, 1468
50 ani, Feminin, Total, Covasna, Anul 2001, Numar persoane, 1606
50 ani, Feminin, Total, Covasna, Anul 2002, Numar persoane, 1650
50 ani, Feminin, Total, Covasna, Anul 2003, Numar persoane, 1691
50 ani, Feminin, Total, Covasna, Anul 2004, Numar persoane, 1492
50 ani, Feminin, Total, Covasna, Anul 2005, Numar persoane, 1632
50 ani, Feminin, Total, Covasna, Anul 2006, Numar persoane, 1832
50 ani, Feminin, Total, Covasna, Anul 2007, Numar persoane, 1682
50 ani, Feminin, Total, Covasna, Anul 2008, Numar persoane, 1658
50 ani, Feminin, Total, Covasna, Anul 2009, Numar persoane, 1590
50 ani, Feminin, Total, Covasna, Anul 2010, Numar persoane, 1535
50 ani, Feminin, Total, Covasna, Anul 2011, Numar persoane, 1360
50 ani, Feminin, Total, Covasna, Anul 2012, Numar persoane, 1341
50 ani, Feminin, Total, Harghita, Anul 1999, Numar persoane, 1773
50 ani, Feminin, Total, Harghita, Anul 2000, Numar persoane, 2274
50 ani, Feminin, Total, Harghita, Anul 2001, Numar persoane, 2398
50 ani, Feminin, Total, Harghita, Anul 2002, Numar persoane, 2335
50 ani, Feminin, Total, Harghita, Anul 2003, Numar persoane, 2388
50 ani, Feminin, Total, Harghita, Anul 2004, Numar persoane, 2169
50 ani, Feminin, Total, Harghita, Anul 2005, Numar persoane, 2405
50 ani, Feminin, Total, Harghita, Anul 2006, Numar persoane, 2611
50 ani, Feminin, Total, Harghita, Anul 2007, Numar persoane, 2467
50 ani, Feminin, Total, Harghita, Anul 2008, Numar persoane, 2267
50 ani, Feminin, Total, Harghita, Anul 2009, Numar persoane, 2273
50 ani, Feminin, Total, Harghita, Anul 2010, Numar persoane, 2089
50 ani, Feminin, Total, Harghita, Anul 2011, Numar persoane, 1934
50 ani, Feminin, Total, Harghita, Anul 2012, Numar persoane, 1897
50 ani, Feminin, Total, Mures, Anul 1999, Numar persoane, 3492
