year,temp_avg,temp_mean,temp_mean80,temp_delta,temp_delta80,varos,value
1991,10.0,11.5,8.2,-1.4,-11.3,KAPOSVAR,1
1992,11.7,11.4,8.2,0.3,-4.6,KAPOSVAR,1
1993,9.6,10.7,8.2,-1.1,-9.6,KAPOSVAR,1
1994,11.7,11.2,8.4,0.5,-4.8,KAPOSVAR,1
1995,11.1,11.7,8.5,-0.5,-2.4,KAPOSVAR,1
1996,10.4,12.8,8.2,-2.4,-11.3,KAPOSVAR,1
2006,13.4,13.2,,0.2,,KAPOSVAR,1
2007,11.5,11.3,7.7,0.3,-2.6,KAPOSVAR,1
2008,11.6,11.3,7.7,0.4,-3.4,KAPOSVAR,1
2009,11.4,11.3,7.7,0.1,-5.7,KAPOSVAR,1
2010,10.4,11.3,7.7,-0.9,-6.7,KAPOSVAR,1
2011,10.8,11.3,7.7,-0.5,-7.8,KAPOSVAR,1
2012,11.6,11.3,7.7,0.3,-11.6,KAPOSVAR,1
2013,11.2,11.3,7.7,-0.1,-5.7,KAPOSVAR,1
2014,12.1,11.3,7.7,0.8,-3.1,KAPOSVAR,1
2015,11.3,11.3,7.7,0.0,-6.1,KAPOSVAR,1
2016,11.4,11.3,7.7,0.1,-1.4,KAPOSVAR,1
2017,11.8,11.3,7.7,0.5,-3.6,KAPOSVAR,1
1985,11.2,11.6,2.1,-0.4,2.3,CERNAVODA,1
1986,10.8,12.0,1.9,-1.1,-0.7,CERNAVODA,1
1987,10.3,12.3,2.1,-2.0,1.1,CERNAVODA,1
1988,11.9,12.8,2.1,-0.8,-1.7,CERNAVODA,1
1989,12.3,12.1,2.1,0.2,1.3,CERNAVODA,1
1990,12.3,11.9,1.9,0.4,2.6,CERNAVODA,1
1991,8.7,10.2,1.7,-1.5,-0.8,CERNAVODA,1
1992,12.2,12.9,1.9,-0.7,-0.3,CERNAVODA,1
1993,10.6,12.0,1.9,-1.4,0.2,CERNAVODA,1
1994,12.8,12.0,1.9,0.8,0.7,CERNAVODA,1
1995,11.6,12.5,1.9,-0.8,-1.0,CERNAVODA,1
1997,10.4,11.9,1.9,-1.5,0.9,CERNAVODA,1
1998,8.3,8.5,1.8,-0.1,-0.1,CERNAVODA,1
1999,11.0,10.6,2.1,0.6,3.5,CERNAVODA,1
2000,12.4,11.5,2.2,0.7,5.1,CERNAVODA,1
2001,12.4,12.4,1.8,0.2,-2.1,CERNAVODA,1
2002,15.5,14.8,,0.6,,CERNAVODA,1
2014,13.4,13.4,1.9,0.1,2.4,CERNAVODA,1
2015,14.3,13.0,1.9,1.3,4.6,CERNAVODA,1
2016,12.7,12.0,1.9,0.7,0.3,CERNAVODA,1
2017,12.4,11.9,1.9,0.4,4.0,CERNAVODA,1
2018,12.7,11.9,1.9,0.7,1.1,CERNAVODA,1
2019,14.9,13.7,,1.1,,CERNAVODA,1
1985,13.6,14.8,14.1,-1.1,1.8,GURA PORTITEI,1
1986,11.3,12.0,14.0,-0.7,2.7,GURA PORTITEI,1
1987,9.2,11.9,14.0,-2.7,-2.1,GURA PORTITEI,1
1988,11.2,12.0,14.0,-0.8,2.3,GURA PORTITEI,1
1989,12.2,12.0,14.0,0.2,1.4,GURA PORTITEI,1
1990,12.5,12.0,14.0,0.4,1.1,GURA PORTITEI,1
1991,11.3,12.0,14.0,-0.8,0.9,GURA PORTITEI,1
1992,11.3,12.0,14.0,-0.7,1.8,GURA PORTITEI,1
1993,10.5,12.1,14.0,-1.5,1.7,GURA PORTITEI,1
1994,12.7,12.1,14.0,0.6,2.4,GURA PORTITEI,1
1995,12.3,12.6,14.0,-0.3,0.9,GURA PORTITEI,1
1997,10.6,12.0,14.0,-1.4,2.9,GURA PORTITEI,1
1998,8.2,8.5,14.0,-0.2,2.2,GURA PORTITEI,1
1999,11.9,11.5,14.0,0.6,1.8,GURA PORTITEI,1
2000,11.9,11.6,13.9,0.4,3.6,GURA PORTITEI,1
2001,12.2,12.1,14.0,0.1,2.6,GURA PORTITEI,1
2002,14.5,13.6,14.0,0.9,3.9,GURA PORTITEI,1
2014,15.2,14.7,,0.5,,GURA PORTITEI,1
2015,12.8,12.1,13.4,0.7,4.0,GURA PORTITEI,1
2016,13.0,12.3,14.0,0.6,2.8,GURA PORTITEI,1
2017,12.5,12.0,14.0,0.5,2.6,GURA PORTITEI,1
2018,13.0,12.0,14.0,1.0,6.1,GURA PORTITEI,1
2019,14.8,13.7,14.0,1.2,2.9,GURA PORTITEI,1
1985,6.4,9.4,-0.4,-3.0,-10.5,STANCA STEFANESTI,1
1986,9.0,10.1,-0.5,-1.0,-0.0,STANCA STEFANESTI,1
1987,7.4,10.0,-0.5,-2.6,-10.3,STANCA STEFANESTI,1
1988,8.7,10.0,-0.5,-1.3,-1.5,STANCA STEFANESTI,1
1989,10.6,10.0,-0.5,0.6,1.0,STANCA STEFANESTI,1
1990,10.8,10.0,-0.5,0.7,0.9,STANCA STEFANESTI,1
1991,9.2,10.1,-0.5,-0.9,-0.7,STANCA STEFANESTI,1
1992,9.8,10.1,-0.4,-0.4,-1.1,STANCA STEFANESTI,1
1993,8.8,10.1,-0.4,-1.3,-0.6,STANCA STEFANESTI,1
1994,11.0,10.2,-0.5,0.7,2.1,STANCA STEFANESTI,1
1995,10.8,11.4,-0.5,-0.6,-2.6,STANCA STEFANESTI,1
1996,7.6,9.9,-0.5,-2.0,-6.2,STANCA STEFANESTI,1
1997,8.5,9.9,-0.5,-1.5,-6.1,STANCA STEFANESTI,1
1998,5.8,6.2,-0.5,-0.5,0.6,STANCA STEFANESTI,1
2000,12.0,10.3,,1.7,,STANCA STEFANESTI,1
2001,11.1,11.5,-1.1,-0.4,0.7,STANCA STEFANESTI,1
2002,12.6,12.0,-0.4,0.5,-2.4,STANCA STEFANESTI,1
2014,12.4,12.2,,0.2,,STANCA STEFANESTI,1
2015,11.3,10.1,-0.8,1.2,0.3,STANCA STEFANESTI,1
2016,11.2,10.0,-0.5,1.2,-1.7,STANCA STEFANESTI,1
2017,10.9,10.0,-0.5,0.8,-4.3,STANCA STEFANESTI,1
2018,11.0,10.0,-0.5,1.0,-0.4,STANCA STEFANESTI,1
2019,13.0,11.9,-0.5,1.1,-2.5,STANCA STEFANESTI,1
1997,8.1,9.1,1.2,-1.1,2.3,MOSONMAGYAROVAR,1
1998,10.5,11.0,1.2,-0.6,1.1,MOSONMAGYAROVAR,1
1999,10.6,11.0,1.2,-0.4,2.4,MOSONMAGYAROVAR,1
2000,11.6,11.0,1.2,0.6,6.9,MOSONMAGYAROVAR,1
2001,10.5,11.0,1.2,-0.5,2.4,MOSONMAGYAROVAR,1
2002,11.4,11.0,1.2,0.4,6.9,MOSONMAGYAROVAR,1
2003,10.7,11.0,1.2,-0.3,5.5,MOSONMAGYAROVAR,1
2004,10.2,11.0,1.2,-0.8,4.2,MOSONMAGYAROVAR,1
2005,10.0,11.0,1.2,-1.1,2.7,MOSONMAGYAROVAR,1
2006,10.6,11.0,1.2,-0.5,5.8,MOSONMAGYAROVAR,1
2007,11.6,11.0,1.2,0.6,2.5,MOSONMAGYAROVAR,1
2008,11.5,11.0,1.2,0.5,5.7,MOSONMAGYAROVAR,1
2009,11.0,11.0,1.2,-0.0,5.3,MOSONMAGYAROVAR,1
2010,9.8,11.0,1.2,-1.2,6.3,MOSONMAGYAROVAR,1
2011,10.8,11.0,1.2,-0.2,1.7,MOSONMAGYAROVAR,1
2012,12.6,11.8,1.2,0.8,6.1,MOSONMAGYAROVAR,1
2013,10.8,11.0,1.2,-0.2,5.2,MOSONMAGYAROVAR,1
2014,11.9,11.0,1.2,0.9,6.9,MOSONMAGYAROVAR,1
2015,11.3,11.0,1.2,0.2,5.7,MOSONMAGYAROVAR,1
2016,11.2,11.0,1.2,0.1,3.8,MOSONMAGYAROVAR,1
2017,11.3,11.0,1.2,0.3,4.5,MOSONMAGYAROVAR,1
2018,12.1,11.0,1.2,1.1,6.2,MOSONMAGYAROVAR,1
2019,13.9,12.6,,1.4,,MOSONMAGYAROVAR,1
1986,10.2,11.4,20.9,-1.2,-4.1,JIMBOLIA,1
1987,9.8,11.4,20.9,-1.6,-1.2,JIMBOLIA,1
1988,10.7,11.4,20.9,-0.7,-4.3,JIMBOLIA,1
1989,11.2,11.4,20.9,-0.3,-4.3,JIMBOLIA,1
1990,11.5,11.4,20.9,-0.0,-6.0,JIMBOLIA,1
1991,10.1,11.2,21.7,-1.1,-3.3,JIMBOLIA,1
1992,12.0,11.7,21.9,0.1,-2.9,JIMBOLIA,1
1993,10.7,11.5,22.2,-0.8,-4.1,JIMBOLIA,1
1994,12.6,11.9,21.4,0.6,-0.6,JIMBOLIA,1
1995,11.7,12.4,21.7,-0.8,-5.6,JIMBOLIA,1
1996,10.7,12.0,21.4,-1.3,-8.0,JIMBOLIA,1
1997,8.9,10.6,18.6,-1.5,-4.6,JIMBOLIA,1
1998,6.7,7.5,18.9,-0.9,-4.6,JIMBOLIA,1
1999,9.1,9.3,17.7,-0.2,-0.7,JIMBOLIA,1
2000,11.3,9.9,18.4,1.1,-2.5,JIMBOLIA,1
2001,12.0,12.5,21.7,-0.5,-4.0,JIMBOLIA,1
2002,14.7,14.1,22.4,0.6,-5.8,JIMBOLIA,1
2014,14.0,13.3,19.8,0.7,-2.4,JIMBOLIA,1
2015,12.1,11.5,19.8,0.6,-1.0,JIMBOLIA,1
2016,11.7,11.4,20.9,0.2,-2.3,JIMBOLIA,1
2017,11.8,11.4,20.9,0.4,-3.7,JIMBOLIA,1
2018,12.7,11.4,20.9,1.3,-2.0,JIMBOLIA,1
2019,14.1,13.2,20.9,0.9,-2.6,JIMBOLIA,1
1974,7.3,7.7,,-0.4,,PICLISA,1
1978,7.9,6.5,,1.4,,PICLISA,1
1979,6.5,4.2,4.5,2.6,4.9,PICLISA,1
1982,9.7,9.6,5.0,0.2,3.4,PICLISA,1
1983,8.8,9.1,4.8,-0.2,0.6,PICLISA,1
1984,8.8,9.5,7.0,-0.8,5.5,PICLISA,1
1985,7.2,8.4,5.1,-1.2,2.0,PICLISA,1
1986,8.6,8.9,4.8,-0.3,2.1,PICLISA,1
1987,8.4,9.0,4.8,-0.6,3.3,PICLISA,1
1988,9.1,9.0,4.8,0.2,1.1,PICLISA,1
1989,9.4,9.0,4.8,0.4,2.8,PICLISA,1
1990,9.5,9.0,4.8,0.5,4.7,PICLISA,1
1991,6.6,7.1,5.3,-0.4,4.2,PICLISA,1
1992,9.7,9.7,6.0,0.0,3.7,PICLISA,1
1993,9.6,9.6,5.8,-0.0,4.2,PICLISA,1
1994,11.3,9.8,5.8,1.5,3.5,PICLISA,1
1995,9.9,9.9,5.7,-0.1,3.4,PICLISA,1
1996,9.3,9.7,5.6,-0.4,4.3,PICLISA,1
1997,9.1,9.4,5.8,-0.5,1.5,PICLISA,1
1998,9.9,10.0,6.0,-0.2,4.1,PICLISA,1
1999,8.9,8.6,5.8,0.3,2.1,PICLISA,1
2000,9.8,8.6,6.6,1.2,6.0,PICLISA,1
2001,11.0,10.6,6.0,0.5,4.3,PICLISA,1
1987,10.8,11.9,-1.5,-1.2,5.9,BATOS,1
1988,8.5,9.6,-1.5,-1.2,-0.3,BATOS,1
1989,8.9,9.4,-1.5,-0.5,3.3,BATOS,1
1990,9.2,9.4,-1.5,-0.2,6.8,BATOS,1
1991,6.2,7.1,-3.3,-0.9,4.5,BATOS,1
1992,9.1,9.8,-1.1,-0.8,5.2,BATOS,1
1993,8.0,9.8,-1.0,-1.9,2.7,BATOS,1
1994,10.8,9.9,-1.1,0.8,6.2,BATOS,1
1995,9.2,10.2,-1.5,-1.0,2.1,BATOS,1
1996,8.8,9.6,-1.4,-0.8,7.9,BATOS,1
1997,8.0,9.7,-1.3,-1.6,6.2,BATOS,1
1998,5.3,6.3,-1.4,-1.1,4.2,BATOS,1
1999,8.1,8.5,-1.1,-0.4,4.3,BATOS,1
2000,8.7,8.5,-1.0,0.1,12.4,BATOS,1
2001,10.7,10.4,-1.2,-0.0,3.8,BATOS,1
2002,11.6,11.3,,0.1,,BATOS,1
2014,12.6,11.3,-2.2,1.3,7.6,BATOS,1
2015,10.1,9.5,-2.2,0.6,7.1,BATOS,1
2016,9.8,9.4,-1.5,0.4,4.9,BATOS,1
2017,10.0,9.4,-1.5,0.6,6.8,BATOS,1
2018,11.2,9.4,-1.5,1.8,9.1,BATOS,1
2019,12.4,11.0,,1.4,,BATOS,1
1974,7.1,8.1,,-1.0,,TULNICI,1
1982,9.2,9.1,-2.6,0.1,6.4,TULNICI,1
1983,9.0,8.6,-2.5,0.4,2.7,TULNICI,1
1984,6.9,8.9,-3.0,-1.9,-1.0,TULNICI,1
1985,6.6,8.2,-3.2,-1.6,5.7,TULNICI,1
1986,8.3,8.6,-2.5,-0.3,1.7,TULNICI,1
1987,7.2,8.7,-2.5,-1.4,3.0,TULNICI,1
1988,8.3,8.7,-2.5,-0.4,2.1,TULNICI,1
1989,9.6,8.7,-2.5,0.9,5.1,TULNICI,1
1990,10.0,8.7,-2.5,1.3,3.6,TULNICI,1
1991,8.2,8.7,-2.5,-0.5,1.5,TULNICI,1
1992,8.9,8.7,-2.5,0.2,1.6,TULNICI,1
1993,8.4,8.8,-1.8,-0.5,2.2,TULNICI,1
1994,10.4,8.7,-1.8,1.7,3.1,TULNICI,1
1995,8.7,8.7,-1.8,-0.0,-1.0,TULNICI,1
1996,7.5,8.6,-2.3,-1.1,3.5,TULNICI,1
1997,8.3,8.7,-3.2,-0.4,4.3,TULNICI,1
1998,9.5,9.0,-1.4,0.5,0.5,TULNICI,1
1999,9.7,8.8,-2.3,0.8,4.6,TULNICI,1
2000,10.2,9.0,-2.3,1.2,5.8,TULNICI,1
2001,9.4,8.9,-2.8,0.4,-0.5,TULNICI,1
2002,10.6,9.3,,1.3,,TULNICI,1
1987,6.6,9.1,10.0,-2.6,-1.8,DARABANI,1
1988,7.7,9.1,10.0,-1.3,-1.6,DARABANI,1
1989,9.5,9.2,10.0,0.4,-0.9,DARABANI,1
1990,9.9,9.2,10.0,0.7,0.5,DARABANI,1
1991,8.2,9.2,10.0,-1.0,0.3,DARABANI,1
1992,8.7,9.2,10.0,-0.5,-1.0,DARABANI,1
1993,7.8,9.2,10.0,-1.4,0.4,DARABANI,1
1994,9.7,9.2,10.0,0.5,-1.6,DARABANI,1
1995,8.9,9.7,10.0,-0.7,0.1,DARABANI,1
1996,7.1,9.2,10.0,-2.1,-0.8,DARABANI,1
1997,7.8,9.2,10.0,-1.3,-2.9,DARABANI,1
1998,4.8,5.7,10.0,-0.9,-2.1,DARABANI,1
1999,8.6,8.6,10.0,0.1,-2.6,DARABANI,1
2000,9.5,9.1,10.0,0.5,0.3,DARABANI,1
2001,8.9,9.2,10.0,-0.3,1.2,DARABANI,1
2002,11.7,11.1,,0.6,,DARABANI,1
2014,11.3,11.2,9.6,0.1,-0.9,DARABANI,1
2015,10.6,9.3,9.6,1.3,-0.6,DARABANI,1
2016,10.5,9.2,10.0,1.3,-2.7,DARABANI,1
2017,10.2,9.2,10.0,1.0,0.8,DARABANI,1
2018,10.2,9.2,10.0,1.0,2.8,DARABANI,1
2019,12.4,11.1,10.0,1.3,3.9,DARABANI,1
1987,10.7,11.6,18.2,-0.9,-0.9,TARNAVENI,1
1988,8.7,9.6,18.2,-0.9,-3.3,TARNAVENI,1
1989,9.1,9.6,18.2,-0.5,-4.0,TARNAVENI,1
1990,9.6,9.6,18.2,0.1,-5.2,TARNAVENI,1
1991,7.7,8.7,18.5,-0.8,-2.7,TARNAVENI,1
1992,9.0,9.6,18.2,-0.6,-3.3,TARNAVENI,1
1993,8.2,9.6,18.2,-1.4,-4.1,TARNAVENI,1
1994,10.4,9.6,18.2,0.8,1.2,TARNAVENI,1
1995,9.4,10.0,18.2,-0.6,-4.3,TARNAVENI,1
1996,8.4,9.6,18.2,-1.2,-7.3,TARNAVENI,1
1997,8.3,9.6,18.2,-1.3,-4.9,TARNAVENI,1
1998,5.5,6.4,18.2,-0.9,-5.0,TARNAVENI,1
1999,8.3,8.5,18.9,-0.3,-0.7,TARNAVENI,1
2000,10.0,9.3,18.3,0.6,-2.5,TARNAVENI,1
2001,9.7,10.0,18.8,-0.4,-4.5,TARNAVENI,1
2002,11.8,11.4,18.2,0.4,-4.7,TARNAVENI,1
2014,12.9,11.6,18.1,1.3,-1.9,TARNAVENI,1
2015,10.3,9.7,18.1,0.6,-0.9,TARNAVENI,1
2016,10.0,9.6,18.2,0.4,-0.8,TARNAVENI,1
2017,10.3,9.6,18.2,0.7,-2.5,TARNAVENI,1
2018,11.2,9.6,18.2,1.6,-1.6,TARNAVENI,1
2019,12.5,11.3,18.2,1.1,-0.9,TARNAVENI,1
1987,8.6,8.6,21.0,-0.1,1.1,TARGU LAPUS,1
1988,8.0,9.4,21.3,-1.5,-1.1,TARGU LAPUS,1
1989,7.8,8.3,21.3,-0.5,-2.7,TARGU LAPUS,1
1990,7.9,8.3,21.3,-0.3,-2.2,TARGU LAPUS,1
1991,5.8,6.8,19.8,-0.8,-0.5,TARGU LAPUS,1
1992,8.1,8.5,20.8,-0.4,0.1,TARGU LAPUS,1
1993,7.6,8.9,22.0,-1.4,-2.6,TARGU LAPUS,1
1994,8.9,8.2,21.3,0.7,0.6,TARGU LAPUS,1
1995,7.9,8.7,21.3,-0.8,0.7,TARGU LAPUS,1
1996,7.2,8.2,21.3,-1.0,-3.8,TARGU LAPUS,1
1997,7.4,8.4,21.3,-1.2,-3.3,TARGU LAPUS,1
1998,5.0,5.6,,-0.7,,TARGU LAPUS,1
1999,8.0,7.9,22.3,0.2,0.4,TARGU LAPUS,1
2000,7.6,7.5,18.8,0.1,-2.7,TARGU LAPUS,1
2001,8.6,8.5,21.3,-0.1,-0.5,TARGU LAPUS,1
2002,10.4,10.0,21.3,0.4,0.5,TARGU LAPUS,1
2014,11.7,10.6,20.6,1.2,0.1,TARGU LAPUS,1
2015,9.7,8.8,20.6,0.9,0.5,TARGU LAPUS,1
2016,9.1,8.6,21.3,0.5,-0.2,TARGU LAPUS,1
2017,8.7,8.2,21.3,0.5,-0.5,TARGU LAPUS,1
2018,9.8,8.2,21.3,1.6,-0.8,TARGU LAPUS,1
2019,10.9,10.0,21.3,1.0,-1.1,TARGU LAPUS,1
1974,8.6,9.9,,-0.8,,DILGA,1
1979,10.8,11.3,-0.8,-0.5,5.8,DILGA,1
1982,11.1,10.9,-2.7,0.1,6.5,DILGA,1
1983,10.9,11.0,-2.7,-0.1,0.5,DILGA,1
1984,10.7,11.3,-1.3,-0.5,-0.5,DILGA,1
1985,8.5,10.0,-2.7,-1.5,3.9,DILGA,1
1986,10.6,10.7,-2.7,-0.1,0.3,DILGA,1
1987,9.4,10.8,-2.7,-1.4,2.7,DILGA,1
1988,10.4,10.7,-2.7,-0.3,2.3,DILGA,1
1989,11.5,10.7,-2.7,0.7,2.1,DILGA,1
1990,11.6,10.8,-2.7,0.8,4.2,DILGA,1
1991,10.1,10.7,-2.7,-0.6,-1.0,DILGA,1
1992,10.9,10.7,-2.7,0.1,1.0,DILGA,1
1993,9.9,10.7,-2.7,-0.9,3.2,DILGA,1
1994,12.3,10.7,-2.7,1.6,2.9,DILGA,1
1995,10.9,10.7,-2.7,0.1,1.0,DILGA,1
1997,10.6,11.5,-2.7,-0.9,2.3,DILGA,1
1998,11.5,11.3,-3.0,0.2,-1.8,DILGA,1
1999,11.8,11.0,-2.6,0.7,5.0,DILGA,1
2000,12.0,10.6,-1.1,1.2,6.1,DILGA,1
2001,15.6,13.5,-1.8,1.8,-1.3,DILGA,1
1982,5.1,4.5,,0.6,,COZIA PASS (AUT),1
1983,3.4,3.5,-7.4,-0.1,3.7,COZIA PASS (AUT),1
1984,2.3,3.2,-7.5,-1.0,3.6,COZIA PASS (AUT),1
1985,1.6,2.8,-7.5,-1.2,-2.3,COZIA PASS (AUT),1
1986,3.3,3.3,-7.5,0.0,2.2,COZIA PASS (AUT),1
1987,2.3,3.3,-7.5,-1.0,-0.7,COZIA PASS (AUT),1
1988,3.0,3.3,-7.5,-0.3,5.7,COZIA PASS (AUT),1
1989,3.8,3.3,-7.5,0.5,3.4,COZIA PASS (AUT),1
1990,4.2,3.3,-7.5,0.9,3.7,COZIA PASS (AUT),1
1991,2.8,3.3,-7.5,-0.5,3.6,COZIA PASS (AUT),1
1992,3.2,3.3,-7.5,-0.1,2.8,COZIA PASS (AUT),1
1993,2.8,3.3,-7.5,-0.5,4.1,COZIA PASS (AUT),1
1994,4.7,3.3,-7.5,1.4,6.0,COZIA PASS (AUT),1
1995,3.2,3.3,-7.5,-0.1,0.2,COZIA PASS (AUT),1
1996,2.6,3.3,-7.5,-0.7,0.2,COZIA PASS (AUT),1
1997,2.6,3.3,-7.5,-0.7,6.1,COZIA PASS (AUT),1
1998,3.3,3.3,-7.5,-0.1,4.5,COZIA PASS (AUT),1
1999,3.4,2.9,-7.5,0.6,6.1,COZIA PASS (AUT),1
2000,3.5,2.7,-7.5,0.9,-1.5,COZIA PASS (AUT),1
2001,3.7,3.3,-7.5,0.4,6.4,COZIA PASS (AUT),1
2002,5.7,4.5,-7.5,1.3,3.3,COZIA PASS (AUT),1
1988,1.5,2.6,8.3,-1.1,-2.5,PENTELEU,1
1989,2.7,2.6,8.3,0.0,-2.4,PENTELEU,1
1990,3.8,2.7,8.3,1.1,-1.9,PENTELEU,1
1991,0.8,2.6,8.3,-1.9,-5.9,PENTELEU,1
1992,1.6,2.6,8.3,-1.0,-4.2,PENTELEU,1
1993,0.7,2.6,8.3,-1.9,-1.9,PENTELEU,1
1994,2.6,2.7,8.3,-0.1,-1.8,PENTELEU,1
1995,2.2,3.1,8.3,-1.0,-4.9,PENTELEU,1
1996,1.7,2.6,8.3,-1.0,1.1,PENTELEU,1
1997,1.2,2.6,8.3,-1.4,-1.4,PENTELEU,1
1998,-1.1,-0.3,8.3,-0.8,-3.1,PENTELEU,1
1999,2.3,2.3,8.3,0.1,-3.0,PENTELEU,1
2000,2.6,2.2,8.1,0.4,-0.9,PENTELEU,1
2001,2.5,2.7,8.3,-0.2,-2.3,PENTELEU,1
2002,3.9,3.9,8.3,0.0,-0.4,PENTELEU,1
2014,6.1,4.9,,1.2,,PENTELEU,1
2015,3.7,2.8,8.5,0.9,-0.4,PENTELEU,1
2016,3.3,2.6,8.3,0.7,-2.9,PENTELEU,1
2017,3.5,2.6,8.3,0.9,-1.2,PENTELEU,1
2018,4.4,2.6,8.3,1.8,1.0,PENTELEU,1
2019,5.0,3.9,8.3,1.0,-2.2,PENTELEU,1
1979,6.8,7.6,-1.4,-0.6,4.9,CEAHLAU,1
1980,4.5,6.0,-0.8,-1.7,-1.3,CEAHLAU,1
1982,7.6,7.6,-1.3,-0.1,2.2,CEAHLAU,1
1983,7.9,7.3,-1.2,0.7,2.0,CEAHLAU,1
1984,6.8,7.7,0.7,-0.9,-1.5,CEAHLAU,1
1985,5.6,6.9,-1.5,-1.3,3.1,CEAHLAU,1
1986,7.1,7.2,-1.2,-0.1,2.9,CEAHLAU,1
1987,6.1,7.3,-1.2,-1.2,3.9,CEAHLAU,1
1988,6.9,7.3,-1.2,-0.4,-1.9,CEAHLAU,1
1989,8.2,7.3,-1.2,0.9,3.1,CEAHLAU,1
1990,8.2,7.3,-1.2,0.9,5.9,CEAHLAU,1
1991,6.2,6.3,-0.9,0.0,3.3,CEAHLAU,1
1992,8.0,7.2,0.6,0.6,3.6,CEAHLAU,1
1993,8.1,8.4,-0.1,-0.4,-1.8,CEAHLAU,1
1994,9.7,8.0,-0.3,1.7,3.2,CEAHLAU,1
1995,8.4,8.2,-0.3,0.2,-0.5,CEAHLAU,1
1996,7.2,8.0,-1.1,-0.7,6.0,CEAHLAU,1
1997,7.9,7.9,-1.1,-0.2,3.2,CEAHLAU,1
1998,9.0,8.4,-0.0,0.4,1.3,CEAHLAU,1
1999,3.2,2.4,-5.7,0.8,11.0,CEAHLAU,1
1973,12.4,12.9,7.8,-0.5,-2.7,VIZIRU,1
1974,7.3,8.8,,-1.3,,VIZIRU,1
1979,11.6,11.2,6.4,0.4,2.8,VIZIRU,1
1982,11.1,10.9,5.9,0.3,-0.5,VIZIRU,1
1983,10.2,10.5,5.7,-0.3,-5.3,VIZIRU,1
1984,11.1,11.6,7.1,-0.5,-2.5,VIZIRU,1
1985,7.9,9.8,5.7,-1.7,-0.3,VIZIRU,1
1986,10.5,10.6,5.7,-0.1,-1.7,VIZIRU,1
1987,9.5,10.7,5.7,-1.2,1.4,VIZIRU,1
1988,10.4,10.7,5.7,-0.3,-5.8,VIZIRU,1
1989,11.6,10.7,5.7,1.0,-1.4,VIZIRU,1
1990,11.7,10.7,5.7,1.0,1.8,VIZIRU,1
1991,10.2,10.7,5.7,-0.5,-1.3,VIZIRU,1
1992,10.7,10.7,5.7,0.0,-0.2,VIZIRU,1
1993,9.4,10.6,5.7,-1.2,-7.4,VIZIRU,1
1994,12.3,10.8,6.5,1.6,-1.5,VIZIRU,1
1995,11.6,11.3,6.6,0.2,-4.2,VIZIRU,1
1996,10.8,11.2,6.5,-0.5,2.1,VIZIRU,1
1997,10.6,10.9,6.5,-0.4,0.3,VIZIRU,1
1998,13.9,12.7,,1.2,,VIZIRU,1
1974,5.7,7.3,-2.4,-1.6,-1.2,DOROHOI,1
1979,10.6,10.0,,0.7,,DOROHOI,1
1982,9.8,9.2,-2.6,0.6,-1.0,DOROHOI,1
1983,9.2,8.7,-2.0,0.7,3.0,DOROHOI,1
1984,7.8,8.7,-2.0,-1.0,0.1,DOROHOI,1
1985,6.1,8.3,-1.9,-2.1,-6.9,DOROHOI,1
1986,8.6,8.8,-2.0,-0.2,-2.2,DOROHOI,1
1987,7.1,8.8,-2.0,-1.6,-5.7,DOROHOI,1
1988,8.2,8.8,-2.0,-0.6,0.1,DOROHOI,1
1989,10.2,8.8,-2.0,1.4,4.1,DOROHOI,1
1990,10.4,8.8,-2.0,1.6,4.3,DOROHOI,1
1991,8.4,8.7,-2.0,-0.4,1.1,DOROHOI,1
1992,9.0,8.7,-2.0,0.4,0.3,DOROHOI,1
1993,8.1,8.7,-1.8,-0.8,1.2,DOROHOI,1
1994,10.5,9.1,-1.8,1.3,2.4,DOROHOI,1
1995,9.3,9.4,-2.4,-0.1,1.2,DOROHOI,1
1996,7.9,9.2,-2.4,-1.2,-5.1,DOROHOI,1
1997,9.2,9.4,-2.0,-0.5,-0.4,DOROHOI,1
1998,9.2,9.0,-2.0,0.2,2.7,DOROHOI,1
1999,6.9,6.7,-2.3,0.7,2.4,DOROHOI,1
1974,6.9,8.2,-8.1,-1.8,3.5,FUNDULEA,1
1983,10.8,11.2,-5.4,-0.3,5.7,FUNDULEA,1
1984,11.0,11.5,-5.4,-0.4,4.9,FUNDULEA,1
1985,9.1,10.8,-5.4,-1.5,3.2,FUNDULEA,1
1986,10.7,10.7,-5.4,-0.0,4.5,FUNDULEA,1
1987,9.4,10.7,-5.4,-1.2,3.1,FUNDULEA,1
1988,10.4,10.6,-5.4,-0.2,6.1,FUNDULEA,1
1989,11.7,10.6,-5.4,1.0,5.9,FUNDULEA,1
1990,11.4,10.6,-5.4,0.8,3.7,FUNDULEA,1
1991,9.7,10.4,-5.6,-0.7,4.0,FUNDULEA,1
1992,9.9,9.6,-5.8,0.1,4.1,FUNDULEA,1
1993,9.6,10.7,-5.5,-1.2,6.7,FUNDULEA,1
1994,12.2,10.6,-5.8,1.7,7.1,FUNDULEA,1
1995,11.6,11.5,-5.3,0.1,3.4,FUNDULEA,1
1997,9.9,10.6,-5.4,-0.8,4.2,FUNDULEA,1
1998,11.7,11.0,-6.1,0.7,4.2,FUNDULEA,1
1999,11.7,10.4,-5.3,1.0,6.9,FUNDULEA,1
2000,11.1,9.9,-6.4,1.3,4.1,FUNDULEA,1
