
Judete, Sectiuni si capitole conform Nomenclatorului Combinat (NC), Luni, UM: Mii euro, Valoare
Mures, X. Hirtie si articole din acestea, Luna ianuarie 2013, Mii EURO, 1006
Mures, X. Hirtie si articole din acestea, Luna februarie 2013, Mii EURO, 1160
Mures, X. Hirtie si articole din acestea, Luna martie 2013, Mii EURO, 979
Mures, X. Hirtie si articole din acestea, Luna aprilie 2013, Mii EURO, 1356
Mures, X. Hirtie si articole din acestea, Luna mai 2013, Mii EURO, 1009
Mures, X. Hirtie si articole din acestea, Luna iunie 2013, Mii EURO, 1709
Mures, X. Hirtie si articole din acestea, Luna iulie 2013, Mii EURO, 1340
Mures, X. Hirtie si articole din acestea, Luna august 2013, Mii EURO, 1201
Mures, X. Hirtie si articole din acestea, Luna septembrie 2013, Mii EURO, 1432
Mures, X. Hirtie si articole din acestea, Luna octombrie 2013, Mii EURO, 1403
Mures, X. Hirtie si articole din acestea, Luna noiembrie 2013, Mii EURO, 1180
Mures, X. Hirtie si articole din acestea, Luna decembrie 2013, Mii EURO, 1149
Mures, X. Hirtie si articole din acestea, Luna ianuarie 2014, Mii EURO, 616
Mures, X. Hirtie si articole din acestea, Luna februarie 2014, Mii EURO, 1208
Mures, X. Hirtie si articole din acestea, Luna martie 2014, Mii EURO, 1318
Mures, X. Hirtie si articole din acestea, Luna aprilie 2014, Mii EURO, 1272
Mures, X. Hirtie si articole din acestea, Luna mai 2014, Mii EURO, 1631
Mures, X. Hirtie si articole din acestea, Luna iunie 2014, Mii EURO, 1962
Mures, X. Hirtie si articole din acestea, Luna iulie 2014, Mii EURO, 1636
Mures, X. Hirtie si articole din acestea, Luna august 2014, Mii EURO, 951
Mures, X. Hirtie si articole din acestea, Luna septembrie 2014, Mii EURO, 2225
Mures, X. Hirtie si articole din acestea, Luna octombrie 2014, Mii EURO, 1933
Mures, X. Hirtie si articole din acestea, Luna noiembrie 2014, Mii EURO, 1692
Mures, X. Hirtie si articole din acestea, Luna decembrie 2014, Mii EURO, 845
Mures, X. Hirtie si articole din acestea, Luna ianuarie 2015, Mii EURO, 995
Mures, X. Hirtie si articole din acestea, Luna februarie 2015, Mii EURO, 1187
Mures, X. Hirtie si articole din acestea, Luna martie 2015, Mii EURO, 1251
Mures, X. Hirtie si articole din acestea, Luna aprilie 2015, Mii EURO, 1081
Mures, X. Hirtie si articole din acestea, Luna mai 2015, Mii EURO, 1741
Mures, X. Hirtie si articole din acestea, Luna iunie 2015, Mii EURO, 1659
Mures, X. Hirtie si articole din acestea, Luna iulie 2015, Mii EURO, 1877
Mures, X. Hirtie si articole din acestea, Luna august 2015, Mii EURO, 1249
Mures, X. Hirtie si articole din acestea, Luna septembrie 2015, Mii EURO, 1537
Mures, X. Hirtie si articole din acestea, Luna octombrie 2015, Mii EURO, 2033
Mures, X. Hirtie si articole din acestea, Luna noiembrie 2015, Mii EURO, 1205
Mures, X. Hirtie si articole din acestea, Luna decembrie 2015, Mii EURO, 1524
Mures, X. Hirtie si articole din acestea, Luna ianuarie 2016, Mii EURO, 1553
Mures, X. Hirtie si articole din acestea, Luna februarie 2016, Mii EURO, 1581
Mures, X. Hirtie si articole din acestea, Luna martie 2016, Mii EURO, 1512
Mures, X. Hirtie si articole din acestea, Luna aprilie 2016, Mii EURO, 1726
Mures, X. Hirtie si articole din acestea, Luna mai 2016, Mii EURO, 1804
Mures, X. Hirtie si articole din acestea, Luna iunie 2016, Mii EURO, 2081
Mures, X. Hirtie si articole din acestea, Luna iulie 2016, Mii EURO, 2032
Mures, X. Hirtie si articole din acestea, Luna august 2016, Mii EURO, 1597
Mures, X. Hirtie si articole din acestea, Luna septembrie 2016, Mii EURO, 2066
Mures, X. Hirtie si articole din acestea, Luna octombrie 2016, Mii EURO, 1828
Mures, X. Hirtie si articole din acestea, Luna noiembrie 2016, Mii EURO, 1273
Mures, X. Hirtie si articole din acestea, Luna decembrie 2016, Mii EURO, 1522
Mures, 47. Pasta din lemn, Luna februarie 2011, Mii EURO, 1
Mures, 47. Pasta din lemn, Luna martie 2011, Mii EURO, 2
Mures, 47. Pasta din lemn, Luna aprilie 2011, Mii EURO, 3
Mures, 47. Pasta din lemn, Luna mai 2011, Mii EURO, 5
Mures, 47. Pasta din lemn, Luna iunie 2011, Mii EURO, 6
Mures, 47. Pasta din lemn, Luna iulie 2011, Mii EURO, 10
Mures, 47. Pasta din lemn, Luna august 2011, Mii EURO, 5
Mures, 47. Pasta din lemn, Luna septembrie 2011, Mii EURO, 5
Mures, 47. Pasta din lemn, Luna octombrie 2011, Mii EURO, 3
Mures, 47. Pasta din lemn, Luna noiembrie 2011, Mii EURO, 3
Mures, 47. Pasta din lemn, Luna decembrie 2011, Mii EURO, 5
Mures, 47. Pasta din lemn, Luna ianuarie 2012, Mii EURO, 1
Mures, 47. Pasta din lemn, Luna februarie 2012, Mii EURO, 8
Mures, 47. Pasta din lemn, Luna martie 2012, Mii EURO, 6
Mures, 47. Pasta din lemn, Luna aprilie 2012, Mii EURO, 3
Mures, 47. Pasta din lemn, Luna mai 2012, Mii EURO, 4
Mures, 47. Pasta din lemn, Luna iunie 2012, Mii EURO, 7
Mures, 47. Pasta din lemn, Luna iulie 2012, Mii EURO, 6
Mures, 47. Pasta din lemn, Luna august 2012, Mii EURO, 3
Mures, 47. Pasta din lemn, Luna septembrie 2012, Mii EURO, 7
Mures, 47. Pasta din lemn, Luna octombrie 2012, Mii EURO, 7
Mures, 47. Pasta din lemn, Luna noiembrie 2012, Mii EURO, 1
Mures, 47. Pasta din lemn, Luna decembrie 2012, Mii EURO, 1
Mures, 47. Pasta din lemn, Luna ianuarie 2013, Mii EURO, 1
Mures, 47. Pasta din lemn, Luna februarie 2013, Mii EURO, 2
Mures, 47. Pasta din lemn, Luna martie 2013, Mii EURO, 18
Mures, 47. Pasta din lemn, Luna aprilie 2013, Mii EURO, 6
Mures, 47. Pasta din lemn, Luna mai 2013, Mii EURO, 6
Mures, 47. Pasta din lemn, Luna iunie 2013, Mii EURO, 10
Mures, 47. Pasta din lemn, Luna iulie 2013, Mii EURO, 19
Mures, 47. Pasta din lemn, Luna august 2013, Mii EURO, 5
Mures, 47. Pasta din lemn, Luna septembrie 2013, Mii EURO, 4
Mures, 47. Pasta din lemn, Luna octombrie 2013, Mii EURO, 4
Mures, 47. Pasta din lemn, Luna noiembrie 2013, Mii EURO, 8
Mures, 47. Pasta din lemn, Luna decembrie 2013, Mii EURO, 17
Mures, 47. Pasta din lemn, Luna ianuarie 2014, Mii EURO, 1
Mures, 47. Pasta din lemn, Luna februarie 2014, Mii EURO, 6
Mures, 47. Pasta din lemn, Luna martie 2014, Mii EURO, 9
Mures, 47. Pasta din lemn, Luna aprilie 2014, Mii EURO, 20
Mures, 47. Pasta din lemn, Luna mai 2014, Mii EURO, 33
Mures, 47. Pasta din lemn, Luna iunie 2014, Mii EURO, 8
Mures, 47. Pasta din lemn, Luna iulie 2014, Mii EURO, 23
Mures, 47. Pasta din lemn, Luna august 2014, Mii EURO, 4
Mures, 47. Pasta din lemn, Luna septembrie 2014, Mii EURO, 23
Mures, 47. Pasta din lemn, Luna octombrie 2014, Mii EURO, 9
Mures, 47. Pasta din lemn, Luna noiembrie 2014, Mii EURO, 4
Mures, 47. Pasta din lemn, Luna decembrie 2014, Mii EURO, 6
Mures, 47. Pasta din lemn, Luna ianuarie 2015, Mii EURO, 4
Mures, 47. Pasta din lemn, Luna februarie 2015, Mii EURO, 14
Mures, 47. Pasta din lemn, Luna martie 2015, Mii EURO, 2
Mures, 47. Pasta din lemn, Luna aprilie 2015, Mii EURO, 23
Mures, 47. Pasta din lemn, Luna mai 2015, Mii EURO, 16
Mures, 47. Pasta din lemn, Luna iunie 2015, Mii EURO, 4
Mures, 47. Pasta din lemn, Luna iulie 2015, Mii EURO, 21
Mures, 47. Pasta din lemn, Luna august 2015, Mii EURO, 2
Mures, 47. Pasta din lemn, Luna septembrie 2015, Mii EURO, 21
Mures, 47. Pasta din lemn, Luna octombrie 2015, Mii EURO, 11
Mures, 47. Pasta din lemn, Luna noiembrie 2015, Mii EURO, 20
Mures, 47. Pasta din lemn, Luna decembrie 2015, Mii EURO, 2
Mures, 47. Pasta din lemn, Luna ianuarie 2016, Mii EURO, 1
Mures, 47. Pasta din lemn, Luna februarie 2016, Mii EURO, 10
Mures, 47. Pasta din lemn, Luna martie 2016, Mii EURO, 7
Mures, 47. Pasta din lemn, Luna aprilie 2016, Mii EURO, 9
Mures, 47. Pasta din lemn, Luna mai 2016, Mii EURO, 7
Mures, 47. Pasta din lemn, Luna iunie 2016, Mii EURO, 10
Mures, 47. Pasta din lemn, Luna iulie 2016, Mii EURO, 2
Mures, 47. Pasta din lemn, Luna august 2016, Mii EURO, 10
Mures, 47. Pasta din lemn, Luna septembrie 2016, Mii EURO, 5
Mures, 47. Pasta din lemn, Luna octombrie 2016, Mii EURO, 8
Mures, 47. Pasta din lemn, Luna decembrie 2016, Mii EURO, 7
Mures, 48. Hirtie si articole din acestea, Luna ianuarie 2011, Mii EURO, 538
Mures, 48. Hirtie si articole din acestea, Luna februarie 2011, Mii EURO, 431
Mures, 48. Hirtie si articole din acestea, Luna martie 2011, Mii EURO, 771
Mures, 48. Hirtie si articole din acestea, Luna aprilie 2011, Mii EURO, 582
Mures, 48. Hirtie si articole din acestea, Luna mai 2011, Mii EURO, 972
Mures, 48. Hirtie si articole din acestea, Luna iunie 2011, Mii EURO, 722
Mures, 48. Hirtie si articole din acestea, Luna iulie 2011, Mii EURO, 886
Mures, 48. Hirtie si articole din acestea, Luna august 2011, Mii EURO, 1065
Mures, 48. Hirtie si articole din acestea, Luna septembrie 2011, Mii EURO, 661
Mures, 48. Hirtie si articole din acestea, Luna octombrie 2011, Mii EURO, 489
Mures, 48. Hirtie si articole din acestea, Luna noiembrie 2011, Mii EURO, 633
Mures, 48. Hirtie si articole din acestea, Luna decembrie 2011, Mii EURO, 451
Mures, 48. Hirtie si articole din acestea, Luna ianuarie 2012, Mii EURO, 363
Mures, 48. Hirtie si articole din acestea, Luna februarie 2012, Mii EURO, 468
Mures, 48. Hirtie si articole din acestea, Luna martie 2012, Mii EURO, 467
Mures, 48. Hirtie si articole din acestea, Luna aprilie 2012, Mii EURO, 371
Mures, 48. Hirtie si articole din acestea, Luna mai 2012, Mii EURO, 491
Mures, 48. Hirtie si articole din acestea, Luna iunie 2012, Mii EURO, 747
Mures, 48. Hirtie si articole din acestea, Luna iulie 2012, Mii EURO, 1444
Mures, 48. Hirtie si articole din acestea, Luna august 2012, Mii EURO, 1418
Mures, 48. Hirtie si articole din acestea, Luna septembrie 2012, Mii EURO, 763
Mures, 48. Hirtie si articole din acestea, Luna octombrie 2012, Mii EURO, 1520
Mures, 48. Hirtie si articole din acestea, Luna noiembrie 2012, Mii EURO, 1114
Mures, 48. Hirtie si articole din acestea, Luna decembrie 2012, Mii EURO, 1137
Mures, 48. Hirtie si articole din acestea, Luna ianuarie 2013, Mii EURO, 926
Mures, 48. Hirtie si articole din acestea, Luna februarie 2013, Mii EURO, 1071
Mures, 48. Hirtie si articole din acestea, Luna martie 2013, Mii EURO, 919
Mures, 48. Hirtie si articole din acestea, Luna aprilie 2013, Mii EURO, 1211
Mures, 48. Hirtie si articole din acestea, Luna mai 2013, Mii EURO, 948
Mures, 48. Hirtie si articole din acestea, Luna iunie 2013, Mii EURO, 1604
Mures, 48. Hirtie si articole din acestea, Luna iulie 2013, Mii EURO, 1212
Mures, 48. Hirtie si articole din acestea, Luna august 2013, Mii EURO, 1149
Mures, 48. Hirtie si articole din acestea, Luna septembrie 2013, Mii EURO, 1319
Mures, 48. Hirtie si articole din acestea, Luna octombrie 2013, Mii EURO, 1247
Mures, 48. Hirtie si articole din acestea, Luna noiembrie 2013, Mii EURO, 1098
Mures, 48. Hirtie si articole din acestea, Luna decembrie 2013, Mii EURO, 1053
Mures, 48. Hirtie si articole din acestea, Luna ianuarie 2014, Mii EURO, 551
Mures, 48. Hirtie si articole din acestea, Luna februarie 2014, Mii EURO, 1032
Mures, 48. Hirtie si articole din acestea, Luna martie 2014, Mii EURO, 1190
Mures, 48. Hirtie si articole din acestea, Luna aprilie 2014, Mii EURO, 1160
Mures, 48. Hirtie si articole din acestea, Luna mai 2014, Mii EURO, 1522
Mures, 48. Hirtie si articole din acestea, Luna iunie 2014, Mii EURO, 1850
Mures, 48. Hirtie si articole din acestea, Luna iulie 2014, Mii EURO, 1490
Mures, 48. Hirtie si articole din acestea, Luna august 2014, Mii EURO, 893
Mures, 48. Hirtie si articole din acestea, Luna septembrie 2014, Mii EURO, 2108
Mures, 48. Hirtie si articole din acestea, Luna octombrie 2014, Mii EURO, 1800
Mures, 48. Hirtie si articole din acestea, Luna noiembrie 2014, Mii EURO, 1607
Mures, 48. Hirtie si articole din acestea, Luna decembrie 2014, Mii EURO, 749
Mures, 48. Hirtie si articole din acestea, Luna ianuarie 2015, Mii EURO, 849
Mures, 48. Hirtie si articole din acestea, Luna februarie 2015, Mii EURO, 1070
Mures, 48. Hirtie si articole din acestea, Luna martie 2015, Mii EURO, 1201
Mures, 48. Hirtie si articole din acestea, Luna aprilie 2015, Mii EURO, 1009
Mures, 48. Hirtie si articole din acestea, Luna mai 2015, Mii EURO, 1676
Mures, 48. Hirtie si articole din acestea, Luna iunie 2015, Mii EURO, 1558
Mures, 48. Hirtie si articole din acestea, Luna iulie 2015, Mii EURO, 1773
Mures, 48. Hirtie si articole din acestea, Luna august 2015, Mii EURO, 1186
Mures, 48. Hirtie si articole din acestea, Luna septembrie 2015, Mii EURO, 1446
Mures, 48. Hirtie si articole din acestea, Luna octombrie 2015, Mii EURO, 1924
Mures, 48. Hirtie si articole din acestea, Luna noiembrie 2015, Mii EURO, 1104
Mures, 48. Hirtie si articole din acestea, Luna decembrie 2015, Mii EURO, 1418
Mures, 48. Hirtie si articole din acestea, Luna ianuarie 2016, Mii EURO, 1446
Mures, 48. Hirtie si articole din acestea, Luna februarie 2016, Mii EURO, 1457
Mures, 48. Hirtie si articole din acestea, Luna martie 2016, Mii EURO, 1408
Mures, 48. Hirtie si articole din acestea, Luna aprilie 2016, Mii EURO, 1619
Mures, 48. Hirtie si articole din acestea, Luna mai 2016, Mii EURO, 1739
Mures, 48. Hirtie si articole din acestea, Luna iunie 2016, Mii EURO, 2026
Mures, 48. Hirtie si articole din acestea, Luna iulie 2016, Mii EURO, 1951
Mures, 48. Hirtie si articole din acestea, Luna august 2016, Mii EURO, 1540
Mures, 48. Hirtie si articole din acestea, Luna septembrie 2016, Mii EURO, 1925
Mures, 48. Hirtie si articole din acestea, Luna octombrie 2016, Mii EURO, 1695
Mures, 48. Hirtie si articole din acestea, Luna noiembrie 2016, Mii EURO, 1214
Mures, 48. Hirtie si articole din acestea, Luna decembrie 2016, Mii EURO, 1414
Mures, 49. Carti  ziare, Luna ianuarie 2011, Mii EURO, 133
Mures, 49. Carti  ziare, Luna februarie 2011, Mii EURO, 72
Mures, 49. Carti  ziare, Luna martie 2011, Mii EURO, 56
Mures, 49. Carti  ziare, Luna aprilie 2011, Mii EURO, 55
Mures, 49. Carti  ziare, Luna mai 2011, Mii EURO, 90
Mures, 49. Carti  ziare, Luna iunie 2011, Mii EURO, 63
Mures, 49. Carti  ziare, Luna iulie 2011, Mii EURO, 57
Mures, 49. Carti  ziare, Luna august 2011, Mii EURO, 83
Mures, 49. Carti  ziare, Luna septembrie 2011, Mii EURO, 63
Mures, 49. Carti  ziare, Luna octombrie 2011, Mii EURO, 77
Mures, 49. Carti  ziare, Luna noiembrie 2011, Mii EURO, 60
Mures, 49. Carti  ziare, Luna decembrie 2011, Mii EURO, 94
Mures, 49. Carti  ziare, Luna ianuarie 2012, Mii EURO, 59
Mures, 49. Carti  ziare, Luna februarie 2012, Mii EURO, 81
Mures, 49. Carti  ziare, Luna martie 2012, Mii EURO, 65
Mures, 49. Carti  ziare, Luna aprilie 2012, Mii EURO, 75
Mures, 49. Carti  ziare, Luna mai 2012, Mii EURO, 69
Mures, 49. Carti  ziare, Luna iunie 2012, Mii EURO, 57
Mures, 49. Carti  ziare, Luna iulie 2012, Mii EURO, 87
Mures, 49. Carti  ziare, Luna august 2012, Mii EURO, 67
Mures, 49. Carti  ziare, Luna septembrie 2012, Mii EURO, 106
Mures, 49. Carti  ziare, Luna octombrie 2012, Mii EURO, 108
Mures, 49. Carti  ziare, Luna noiembrie 2012, Mii EURO, 117
Mures, 49. Carti  ziare, Luna decembrie 2012, Mii EURO, 69
Mures, 49. Carti  ziare, Luna ianuarie 2013, Mii EURO, 80
Mures, 49. Carti  ziare, Luna februarie 2013, Mii EURO, 88
Mures, 49. Carti  ziare, Luna martie 2013, Mii EURO, 42
Mures, 49. Carti  ziare, Luna aprilie 2013, Mii EURO, 140
Mures, 49. Carti  ziare, Luna mai 2013, Mii EURO, 55
Mures, 49. Carti  ziare, Luna iunie 2013, Mii EURO, 95
Mures, 49. Carti  ziare, Luna iulie 2013, Mii EURO, 109
Mures, 49. Carti  ziare, Luna august 2013, Mii EURO, 47
Mures, 49. Carti  ziare, Luna septembrie 2013, Mii EURO, 109
Mures, 49. Carti  ziare, Luna octombrie 2013, Mii EURO, 152
Mures, 49. Carti  ziare, Luna noiembrie 2013, Mii EURO, 74
Mures, 49. Carti  ziare, Luna decembrie 2013, Mii EURO, 78
Mures, 49. Carti  ziare, Luna ianuarie 2014, Mii EURO, 64
Mures, 49. Carti  ziare, Luna februarie 2014, Mii EURO, 171
Mures, 49. Carti  ziare, Luna martie 2014, Mii EURO, 119
Mures, 49. Carti  ziare, Luna aprilie 2014, Mii EURO, 92
Mures, 49. Carti  ziare, Luna mai 2014, Mii EURO, 76
Mures, 49. Carti  ziare, Luna iunie 2014, Mii EURO, 104
Mures, 49. Carti  ziare, Luna iulie 2014, Mii EURO, 123
Mures, 49. Carti  ziare, Luna august 2014, Mii EURO, 54
Mures, 49. Carti  ziare, Luna septembrie 2014, Mii EURO, 94
Mures, 49. Carti  ziare, Luna octombrie 2014, Mii EURO, 125
Mures, 49. Carti  ziare, Luna noiembrie 2014, Mii EURO, 81
Mures, 49. Carti  ziare, Luna decembrie 2014, Mii EURO, 90
Mures, 49. Carti  ziare, Luna ianuarie 2015, Mii EURO, 143
Mures, 49. Carti  ziare, Luna februarie 2015, Mii EURO, 103
Mures, 49. Carti  ziare, Luna martie 2015, Mii EURO, 48
Mures, 49. Carti  ziare, Luna aprilie 2015, Mii EURO, 50
Mures, 49. Carti  ziare, Luna mai 2015, Mii EURO, 49
Mures, 49. Carti  ziare, Luna iunie 2015, Mii EURO, 97
Mures, 49. Carti  ziare, Luna iulie 2015, Mii EURO, 83
Mures, 49. Carti  ziare, Luna august 2015, Mii EURO, 61
Mures, 49. Carti  ziare, Luna septembrie 2015, Mii EURO, 70
Mures, 49. Carti  ziare, Luna octombrie 2015, Mii EURO, 98
Mures, 49. Carti  ziare, Luna noiembrie 2015, Mii EURO, 81
Mures, 49. Carti  ziare, Luna decembrie 2015, Mii EURO, 104
Mures, 49. Carti  ziare, Luna ianuarie 2016, Mii EURO, 106
Mures, 49. Carti  ziare, Luna februarie 2016, Mii EURO, 114
Mures, 49. Carti  ziare, Luna martie 2016, Mii EURO, 97
Mures, 49. Carti  ziare, Luna aprilie 2016, Mii EURO, 98
Mures, 49. Carti  ziare, Luna mai 2016, Mii EURO, 59
Mures, 49. Carti  ziare, Luna iunie 2016, Mii EURO, 46
Mures, 49. Carti  ziare, Luna iulie 2016, Mii EURO, 78
Mures, 49. Carti  ziare, Luna august 2016, Mii EURO, 47
Mures, 49. Carti  ziare, Luna septembrie 2016, Mii EURO, 136
Mures, 49. Carti  ziare, Luna octombrie 2016, Mii EURO, 125
Mures, 49. Carti  ziare, Luna noiembrie 2016, Mii EURO, 58
Mures, 49. Carti  ziare, Luna decembrie 2016, Mii EURO, 101
