
Judete, Sectiuni si capitole conform Nomenclatorului Combinat (NC), Luni, UM: Mii euro, Valoare
Harghita, 47. Pasta din lemn, Luna august 2012, Mii EURO, 76
Harghita, 47. Pasta din lemn, Luna septembrie 2012, Mii EURO, 75
Harghita, 47. Pasta din lemn, Luna octombrie 2012, Mii EURO, 75
Harghita, 47. Pasta din lemn, Luna noiembrie 2012, Mii EURO, 75
Harghita, 47. Pasta din lemn, Luna decembrie 2012, Mii EURO, 59
Harghita, 47. Pasta din lemn, Luna ianuarie 2013, Mii EURO, 60
Harghita, 47. Pasta din lemn, Luna februarie 2013, Mii EURO, 50
Harghita, 47. Pasta din lemn, Luna martie 2013, Mii EURO, 71
Harghita, 47. Pasta din lemn, Luna aprilie 2013, Mii EURO, 61
Harghita, 47. Pasta din lemn, Luna mai 2013, Mii EURO, 60
Harghita, 47. Pasta din lemn, Luna iunie 2013, Mii EURO, 50
Harghita, 47. Pasta din lemn, Luna iulie 2013, Mii EURO, 48
Harghita, 47. Pasta din lemn, Luna august 2013, Mii EURO, 54
Harghita, 47. Pasta din lemn, Luna septembrie 2013, Mii EURO, 60
Harghita, 47. Pasta din lemn, Luna octombrie 2013, Mii EURO, 50
Harghita, 47. Pasta din lemn, Luna noiembrie 2013, Mii EURO, 50
Harghita, 47. Pasta din lemn, Luna decembrie 2013, Mii EURO, 32
Harghita, 47. Pasta din lemn, Luna ianuarie 2014, Mii EURO, 49
Harghita, 47. Pasta din lemn, Luna februarie 2014, Mii EURO, 19
Harghita, 47. Pasta din lemn, Luna martie 2014, Mii EURO, 11
Harghita, 47. Pasta din lemn, Luna aprilie 2014, Mii EURO, 11
Harghita, 47. Pasta din lemn, Luna mai 2014, Mii EURO, 21
Harghita, 47. Pasta din lemn, Luna iunie 2014, Mii EURO, 16
Harghita, 47. Pasta din lemn, Luna iulie 2014, Mii EURO, 16
Harghita, 47. Pasta din lemn, Luna august 2014, Mii EURO, 11
Harghita, 47. Pasta din lemn, Luna septembrie 2014, Mii EURO, 16
Harghita, 47. Pasta din lemn, Luna octombrie 2014, Mii EURO, 19
Harghita, 47. Pasta din lemn, Luna noiembrie 2014, Mii EURO, 14
Harghita, 47. Pasta din lemn, Luna decembrie 2014, Mii EURO, 25
Harghita, 47. Pasta din lemn, Luna ianuarie 2015, Mii EURO, 40
Harghita, 47. Pasta din lemn, Luna februarie 2015, Mii EURO, 27
Harghita, 47. Pasta din lemn, Luna martie 2015, Mii EURO, 32
Harghita, 47. Pasta din lemn, Luna aprilie 2015, Mii EURO, 27
Harghita, 47. Pasta din lemn, Luna mai 2015, Mii EURO, 35
Harghita, 47. Pasta din lemn, Luna iunie 2015, Mii EURO, 36
Harghita, 47. Pasta din lemn, Luna iulie 2015, Mii EURO, 57
Harghita, 47. Pasta din lemn, Luna august 2015, Mii EURO, 34
Harghita, 47. Pasta din lemn, Luna septembrie 2015, Mii EURO, 57
Harghita, 47. Pasta din lemn, Luna octombrie 2015, Mii EURO, 47
Harghita, 47. Pasta din lemn, Luna noiembrie 2015, Mii EURO, 47
Harghita, 47. Pasta din lemn, Luna decembrie 2015, Mii EURO, 72
Harghita, 47. Pasta din lemn, Luna ianuarie 2016, Mii EURO, 55
Harghita, 47. Pasta din lemn, Luna februarie 2016, Mii EURO, 62
Harghita, 47. Pasta din lemn, Luna martie 2016, Mii EURO, 74
Harghita, 47. Pasta din lemn, Luna aprilie 2016, Mii EURO, 72
Harghita, 47. Pasta din lemn, Luna mai 2016, Mii EURO, 49
Harghita, 47. Pasta din lemn, Luna iunie 2016, Mii EURO, 29
Harghita, 47. Pasta din lemn, Luna iulie 2016, Mii EURO, 42
Harghita, 47. Pasta din lemn, Luna august 2016, Mii EURO, 20
Harghita, 47. Pasta din lemn, Luna septembrie 2016, Mii EURO, 30
Harghita, 47. Pasta din lemn, Luna octombrie 2016, Mii EURO, 15
Harghita, 47. Pasta din lemn, Luna noiembrie 2016, Mii EURO, 52
Harghita, 47. Pasta din lemn, Luna decembrie 2016, Mii EURO, 55
Harghita, 48. Hirtie si articole din acestea, Luna ianuarie 2011, Mii EURO, 41
Harghita, 48. Hirtie si articole din acestea, Luna februarie 2011, Mii EURO, 44
Harghita, 48. Hirtie si articole din acestea, Luna martie 2011, Mii EURO, 44
Harghita, 48. Hirtie si articole din acestea, Luna aprilie 2011, Mii EURO, 42
Harghita, 48. Hirtie si articole din acestea, Luna mai 2011, Mii EURO, 102
Harghita, 48. Hirtie si articole din acestea, Luna iunie 2011, Mii EURO, 69
Harghita, 48. Hirtie si articole din acestea, Luna iulie 2011, Mii EURO, 58
Harghita, 48. Hirtie si articole din acestea, Luna august 2011, Mii EURO, 79
Harghita, 48. Hirtie si articole din acestea, Luna septembrie 2011, Mii EURO, 54
Harghita, 48. Hirtie si articole din acestea, Luna octombrie 2011, Mii EURO, 54
Harghita, 48. Hirtie si articole din acestea, Luna noiembrie 2011, Mii EURO, 61
Harghita, 48. Hirtie si articole din acestea, Luna decembrie 2011, Mii EURO, 36
Harghita, 48. Hirtie si articole din acestea, Luna ianuarie 2012, Mii EURO, 55
Harghita, 48. Hirtie si articole din acestea, Luna februarie 2012, Mii EURO, 46
Harghita, 48. Hirtie si articole din acestea, Luna martie 2012, Mii EURO, 46
Harghita, 48. Hirtie si articole din acestea, Luna aprilie 2012, Mii EURO, 54
Harghita, 48. Hirtie si articole din acestea, Luna mai 2012, Mii EURO, 61
Harghita, 48. Hirtie si articole din acestea, Luna iunie 2012, Mii EURO, 47
Harghita, 48. Hirtie si articole din acestea, Luna iulie 2012, Mii EURO, 80
Harghita, 48. Hirtie si articole din acestea, Luna august 2012, Mii EURO, 106
Harghita, 48. Hirtie si articole din acestea, Luna septembrie 2012, Mii EURO, 69
Harghita, 48. Hirtie si articole din acestea, Luna octombrie 2012, Mii EURO, 57
Harghita, 48. Hirtie si articole din acestea, Luna noiembrie 2012, Mii EURO, 70
Harghita, 48. Hirtie si articole din acestea, Luna decembrie 2012, Mii EURO, 41
Harghita, 48. Hirtie si articole din acestea, Luna ianuarie 2013, Mii EURO, 71
Harghita, 48. Hirtie si articole din acestea, Luna februarie 2013, Mii EURO, 98
Harghita, 48. Hirtie si articole din acestea, Luna martie 2013, Mii EURO, 90
Harghita, 48. Hirtie si articole din acestea, Luna aprilie 2013, Mii EURO, 53
Harghita, 48. Hirtie si articole din acestea, Luna mai 2013, Mii EURO, 75
Harghita, 48. Hirtie si articole din acestea, Luna iunie 2013, Mii EURO, 90
Harghita, 48. Hirtie si articole din acestea, Luna iulie 2013, Mii EURO, 48
Harghita, 48. Hirtie si articole din acestea, Luna august 2013, Mii EURO, 81
Harghita, 48. Hirtie si articole din acestea, Luna septembrie 2013, Mii EURO, 69
Harghita, 48. Hirtie si articole din acestea, Luna octombrie 2013, Mii EURO, 199
Harghita, 48. Hirtie si articole din acestea, Luna noiembrie 2013, Mii EURO, 79
Harghita, 48. Hirtie si articole din acestea, Luna decembrie 2013, Mii EURO, 69
Harghita, 48. Hirtie si articole din acestea, Luna ianuarie 2014, Mii EURO, 66
Harghita, 48. Hirtie si articole din acestea, Luna februarie 2014, Mii EURO, 50
Harghita, 48. Hirtie si articole din acestea, Luna martie 2014, Mii EURO, 23
Harghita, 48. Hirtie si articole din acestea, Luna aprilie 2014, Mii EURO, 54
Harghita, 48. Hirtie si articole din acestea, Luna mai 2014, Mii EURO, 41
Harghita, 48. Hirtie si articole din acestea, Luna iunie 2014, Mii EURO, 52
Harghita, 48. Hirtie si articole din acestea, Luna iulie 2014, Mii EURO, 57
Harghita, 48. Hirtie si articole din acestea, Luna august 2014, Mii EURO, 41
Harghita, 48. Hirtie si articole din acestea, Luna septembrie 2014, Mii EURO, 67
Harghita, 48. Hirtie si articole din acestea, Luna octombrie 2014, Mii EURO, 83
Harghita, 48. Hirtie si articole din acestea, Luna noiembrie 2014, Mii EURO, 72
Harghita, 48. Hirtie si articole din acestea, Luna decembrie 2014, Mii EURO, 82
Harghita, 48. Hirtie si articole din acestea, Luna ianuarie 2015, Mii EURO, 57
Harghita, 48. Hirtie si articole din acestea, Luna februarie 2015, Mii EURO, 29
Harghita, 48. Hirtie si articole din acestea, Luna martie 2015, Mii EURO, 62
Harghita, 48. Hirtie si articole din acestea, Luna aprilie 2015, Mii EURO, 75
Harghita, 48. Hirtie si articole din acestea, Luna mai 2015, Mii EURO, 46
Harghita, 48. Hirtie si articole din acestea, Luna iunie 2015, Mii EURO, 41
Harghita, 48. Hirtie si articole din acestea, Luna iulie 2015, Mii EURO, 59
Harghita, 48. Hirtie si articole din acestea, Luna august 2015, Mii EURO, 42
Harghita, 48. Hirtie si articole din acestea, Luna septembrie 2015, Mii EURO, 33
Harghita, 48. Hirtie si articole din acestea, Luna octombrie 2015, Mii EURO, 50
Harghita, 48. Hirtie si articole din acestea, Luna noiembrie 2015, Mii EURO, 32
Harghita, 48. Hirtie si articole din acestea, Luna decembrie 2015, Mii EURO, 33
Harghita, 48. Hirtie si articole din acestea, Luna ianuarie 2016, Mii EURO, 72
Harghita, 48. Hirtie si articole din acestea, Luna februarie 2016, Mii EURO, 27
Harghita, 48. Hirtie si articole din acestea, Luna martie 2016, Mii EURO, 37
Harghita, 48. Hirtie si articole din acestea, Luna aprilie 2016, Mii EURO, 33
Harghita, 48. Hirtie si articole din acestea, Luna mai 2016, Mii EURO, 25
Harghita, 48. Hirtie si articole din acestea, Luna iunie 2016, Mii EURO, 18
Harghita, 48. Hirtie si articole din acestea, Luna iulie 2016, Mii EURO, 30
Harghita, 48. Hirtie si articole din acestea, Luna august 2016, Mii EURO, 34
Harghita, 48. Hirtie si articole din acestea, Luna septembrie 2016, Mii EURO, 27
Harghita, 48. Hirtie si articole din acestea, Luna octombrie 2016, Mii EURO, 35
Harghita, 48. Hirtie si articole din acestea, Luna noiembrie 2016, Mii EURO, 85
Harghita, 48. Hirtie si articole din acestea, Luna decembrie 2016, Mii EURO, 37
Harghita, 49. Carti  ziare, Luna ianuarie 2011, Mii EURO, 826
Harghita, 49. Carti  ziare, Luna februarie 2011, Mii EURO, 840
Harghita, 49. Carti  ziare, Luna martie 2011, Mii EURO, 1274
Harghita, 49. Carti  ziare, Luna aprilie 2011, Mii EURO, 765
Harghita, 49. Carti  ziare, Luna mai 2011, Mii EURO, 915
Harghita, 49. Carti  ziare, Luna iunie 2011, Mii EURO, 861
Harghita, 49. Carti  ziare, Luna iulie 2011, Mii EURO, 855
Harghita, 49. Carti  ziare, Luna august 2011, Mii EURO, 1270
Harghita, 49. Carti  ziare, Luna septembrie 2011, Mii EURO, 934
Harghita, 49. Carti  ziare, Luna octombrie 2011, Mii EURO, 1277
Harghita, 49. Carti  ziare, Luna noiembrie 2011, Mii EURO, 874
Harghita, 49. Carti  ziare, Luna decembrie 2011, Mii EURO, 660
Harghita, 49. Carti  ziare, Luna ianuarie 2012, Mii EURO, 718
Harghita, 49. Carti  ziare, Luna februarie 2012, Mii EURO, 920
Harghita, 49. Carti  ziare, Luna martie 2012, Mii EURO, 1286
Harghita, 49. Carti  ziare, Luna aprilie 2012, Mii EURO, 1065
Harghita, 49. Carti  ziare, Luna mai 2012, Mii EURO, 1421
Harghita, 49. Carti  ziare, Luna iunie 2012, Mii EURO, 1172
Harghita, 49. Carti  ziare, Luna iulie 2012, Mii EURO, 1052
Harghita, 49. Carti  ziare, Luna august 2012, Mii EURO, 1286
Harghita, 49. Carti  ziare, Luna septembrie 2012, Mii EURO, 1283
Harghita, 49. Carti  ziare, Luna octombrie 2012, Mii EURO, 1406
Harghita, 49. Carti  ziare, Luna noiembrie 2012, Mii EURO, 1560
Harghita, 49. Carti  ziare, Luna decembrie 2012, Mii EURO, 1452
Harghita, 49. Carti  ziare, Luna ianuarie 2013, Mii EURO, 1248
Harghita, 49. Carti  ziare, Luna februarie 2013, Mii EURO, 1174
Harghita, 49. Carti  ziare, Luna martie 2013, Mii EURO, 1274
Harghita, 49. Carti  ziare, Luna aprilie 2013, Mii EURO, 1260
Harghita, 49. Carti  ziare, Luna mai 2013, Mii EURO, 1608
Harghita, 49. Carti  ziare, Luna iunie 2013, Mii EURO, 1336
Harghita, 49. Carti  ziare, Luna iulie 2013, Mii EURO, 1195
Harghita, 49. Carti  ziare, Luna august 2013, Mii EURO, 1562
Harghita, 49. Carti  ziare, Luna septembrie 2013, Mii EURO, 1157
Harghita, 49. Carti  ziare, Luna octombrie 2013, Mii EURO, 1315
Harghita, 49. Carti  ziare, Luna noiembrie 2013, Mii EURO, 1417
Harghita, 49. Carti  ziare, Luna decembrie 2013, Mii EURO, 1126
Harghita, 49. Carti  ziare, Luna ianuarie 2014, Mii EURO, 1312
Harghita, 49. Carti  ziare, Luna februarie 2014, Mii EURO, 1186
Harghita, 49. Carti  ziare, Luna martie 2014, Mii EURO, 1315
Harghita, 49. Carti  ziare, Luna aprilie 2014, Mii EURO, 1482
Harghita, 49. Carti  ziare, Luna mai 2014, Mii EURO, 1756
Harghita, 49. Carti  ziare, Luna iunie 2014, Mii EURO, 1778
Harghita, 49. Carti  ziare, Luna iulie 2014, Mii EURO, 1782
Harghita, 49. Carti  ziare, Luna august 2014, Mii EURO, 1390
Harghita, 49. Carti  ziare, Luna septembrie 2014, Mii EURO, 1376
Harghita, 49. Carti  ziare, Luna octombrie 2014, Mii EURO, 1495
Harghita, 49. Carti  ziare, Luna noiembrie 2014, Mii EURO, 1327
Harghita, 49. Carti  ziare, Luna decembrie 2014, Mii EURO, 1767
Harghita, 49. Carti  ziare, Luna ianuarie 2015, Mii EURO, 1424
Harghita, 49. Carti  ziare, Luna februarie 2015, Mii EURO, 1611
Harghita, 49. Carti  ziare, Luna martie 2015, Mii EURO, 1568
Harghita, 49. Carti  ziare, Luna aprilie 2015, Mii EURO, 1519
Harghita, 49. Carti  ziare, Luna mai 2015, Mii EURO, 1806
Harghita, 49. Carti  ziare, Luna iunie 2015, Mii EURO, 1896
Harghita, 49. Carti  ziare, Luna iulie 2015, Mii EURO, 2106
Harghita, 49. Carti  ziare, Luna august 2015, Mii EURO, 1646
Harghita, 49. Carti  ziare, Luna septembrie 2015, Mii EURO, 1891
Harghita, 49. Carti  ziare, Luna octombrie 2015, Mii EURO, 2110
Harghita, 49. Carti  ziare, Luna noiembrie 2015, Mii EURO, 1732
Harghita, 49. Carti  ziare, Luna decembrie 2015, Mii EURO, 1952
Harghita, 49. Carti  ziare, Luna ianuarie 2016, Mii EURO, 1814
Harghita, 49. Carti  ziare, Luna februarie 2016, Mii EURO, 1550
Harghita, 49. Carti  ziare, Luna martie 2016, Mii EURO, 1878
Harghita, 49. Carti  ziare, Luna aprilie 2016, Mii EURO, 1960
Harghita, 49. Carti  ziare, Luna mai 2016, Mii EURO, 1578
Harghita, 49. Carti  ziare, Luna iunie 2016, Mii EURO, 2349
Harghita, 49. Carti  ziare, Luna iulie 2016, Mii EURO, 1730
Harghita, 49. Carti  ziare, Luna august 2016, Mii EURO, 1676
Harghita, 49. Carti  ziare, Luna septembrie 2016, Mii EURO, 2245
Harghita, 49. Carti  ziare, Luna octombrie 2016, Mii EURO, 1915
Harghita, 49. Carti  ziare, Luna noiembrie 2016, Mii EURO, 1772
Harghita, 49. Carti  ziare, Luna decembrie 2016, Mii EURO, 1944
Mures, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2011, Mii EURO, 3559
Mures, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2011, Mii EURO, 3156
Mures, IX. Produse din lemn  exclusiv mobilier, Luna martie 2011, Mii EURO, 4054
Mures, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2011, Mii EURO, 2905
Mures, IX. Produse din lemn  exclusiv mobilier, Luna mai 2011, Mii EURO, 5388
Mures, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2011, Mii EURO, 3378
Mures, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2011, Mii EURO, 4585
Mures, IX. Produse din lemn  exclusiv mobilier, Luna august 2011, Mii EURO, 4810
Mures, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2011, Mii EURO, 3180
Mures, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2011, Mii EURO, 5111
Mures, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2011, Mii EURO, 4158
Mures, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2011, Mii EURO, 3113
Mures, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2012, Mii EURO, 2911
Mures, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2012, Mii EURO, 2751
Mures, IX. Produse din lemn  exclusiv mobilier, Luna martie 2012, Mii EURO, 4794
Mures, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2012, Mii EURO, 3362
Mures, IX. Produse din lemn  exclusiv mobilier, Luna mai 2012, Mii EURO, 3852
Mures, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2012, Mii EURO, 4601
Mures, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2012, Mii EURO, 6156
Mures, IX. Produse din lemn  exclusiv mobilier, Luna august 2012, Mii EURO, 5730
Mures, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2012, Mii EURO, 5951
Mures, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2012, Mii EURO, 5502
Mures, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2012, Mii EURO, 6927
Mures, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2012, Mii EURO, 6704
Mures, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2013, Mii EURO, 4914
Mures, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2013, Mii EURO, 4661
Mures, IX. Produse din lemn  exclusiv mobilier, Luna martie 2013, Mii EURO, 7872
Mures, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2013, Mii EURO, 6979
Mures, IX. Produse din lemn  exclusiv mobilier, Luna mai 2013, Mii EURO, 8149
Mures, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2013, Mii EURO, 7175
Mures, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2013, Mii EURO, 9648
Mures, IX. Produse din lemn  exclusiv mobilier, Luna august 2013, Mii EURO, 8265
Mures, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2013, Mii EURO, 8964
Mures, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2013, Mii EURO, 7921
Mures, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2013, Mii EURO, 9256
Mures, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2013, Mii EURO, 6656
Mures, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2014, Mii EURO, 8823
Mures, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2014, Mii EURO, 8203
Mures, IX. Produse din lemn  exclusiv mobilier, Luna martie 2014, Mii EURO, 8630
Mures, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2014, Mii EURO, 8259
Mures, IX. Produse din lemn  exclusiv mobilier, Luna mai 2014, Mii EURO, 8014
Mures, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2014, Mii EURO, 7179
Mures, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2014, Mii EURO, 8359
Mures, IX. Produse din lemn  exclusiv mobilier, Luna august 2014, Mii EURO, 7507
Mures, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2014, Mii EURO, 8823
Mures, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2014, Mii EURO, 7747
Mures, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2014, Mii EURO, 7604
Mures, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2014, Mii EURO, 7136
Mures, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2015, Mii EURO, 4968
Mures, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2015, Mii EURO, 8460
Mures, IX. Produse din lemn  exclusiv mobilier, Luna martie 2015, Mii EURO, 7548
Mures, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2015, Mii EURO, 7222
Mures, IX. Produse din lemn  exclusiv mobilier, Luna mai 2015, Mii EURO, 8026
Mures, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2015, Mii EURO, 7711
Mures, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2015, Mii EURO, 8711
Mures, IX. Produse din lemn  exclusiv mobilier, Luna august 2015, Mii EURO, 7517
Mures, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2015, Mii EURO, 9927
Mures, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2015, Mii EURO, 8480
Mures, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2015, Mii EURO, 9617
Mures, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2015, Mii EURO, 9253
Mures, IX. Produse din lemn  exclusiv mobilier, Luna ianuarie 2016, Mii EURO, 5783
Mures, IX. Produse din lemn  exclusiv mobilier, Luna februarie 2016, Mii EURO, 9615
Mures, IX. Produse din lemn  exclusiv mobilier, Luna martie 2016, Mii EURO, 7915
Mures, IX. Produse din lemn  exclusiv mobilier, Luna aprilie 2016, Mii EURO, 8479
Mures, IX. Produse din lemn  exclusiv mobilier, Luna mai 2016, Mii EURO, 7576
Mures, IX. Produse din lemn  exclusiv mobilier, Luna iunie 2016, Mii EURO, 8375
Mures, IX. Produse din lemn  exclusiv mobilier, Luna iulie 2016, Mii EURO, 7696
Mures, IX. Produse din lemn  exclusiv mobilier, Luna august 2016, Mii EURO, 7428
Mures, IX. Produse din lemn  exclusiv mobilier, Luna septembrie 2016, Mii EURO, 7242
Mures, IX. Produse din lemn  exclusiv mobilier, Luna octombrie 2016, Mii EURO, 7164
Mures, IX. Produse din lemn  exclusiv mobilier, Luna noiembrie 2016, Mii EURO, 8039
Mures, IX. Produse din lemn  exclusiv mobilier, Luna decembrie 2016, Mii EURO, 7919
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna ianuarie 2011, Mii EURO, 3558
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna februarie 2011, Mii EURO, 3156
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna martie 2011, Mii EURO, 4054
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna aprilie 2011, Mii EURO, 2904
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna mai 2011, Mii EURO, 5387
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna iunie 2011, Mii EURO, 3377
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna iulie 2011, Mii EURO, 4585
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna august 2011, Mii EURO, 4808
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna septembrie 2011, Mii EURO, 3180
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna octombrie 2011, Mii EURO, 5111
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna noiembrie 2011, Mii EURO, 4158
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna decembrie 2011, Mii EURO, 3113
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna ianuarie 2012, Mii EURO, 2911
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna februarie 2012, Mii EURO, 2751
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna martie 2012, Mii EURO, 4794
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna aprilie 2012, Mii EURO, 3362
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna mai 2012, Mii EURO, 3852
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna iunie 2012, Mii EURO, 4601
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna iulie 2012, Mii EURO, 6156
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna august 2012, Mii EURO, 5730
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna septembrie 2012, Mii EURO, 5951
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna octombrie 2012, Mii EURO, 5502
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna noiembrie 2012, Mii EURO, 6927
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna decembrie 2012, Mii EURO, 6704
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna ianuarie 2013, Mii EURO, 4914
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna februarie 2013, Mii EURO, 4660
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna martie 2013, Mii EURO, 7872
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna aprilie 2013, Mii EURO, 6979
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna mai 2013, Mii EURO, 8149
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna iunie 2013, Mii EURO, 7175
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna iulie 2013, Mii EURO, 9648
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna august 2013, Mii EURO, 8265
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna septembrie 2013, Mii EURO, 8964
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna octombrie 2013, Mii EURO, 7921
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna noiembrie 2013, Mii EURO, 9255
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna decembrie 2013, Mii EURO, 6656
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna ianuarie 2014, Mii EURO, 8823
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna februarie 2014, Mii EURO, 8203
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna martie 2014, Mii EURO, 8630
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna aprilie 2014, Mii EURO, 8259
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna mai 2014, Mii EURO, 8014
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna iunie 2014, Mii EURO, 7179
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna iulie 2014, Mii EURO, 8359
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna august 2014, Mii EURO, 7507
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna septembrie 2014, Mii EURO, 8823
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna octombrie 2014, Mii EURO, 7747
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna noiembrie 2014, Mii EURO, 7604
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna decembrie 2014, Mii EURO, 7136
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna ianuarie 2015, Mii EURO, 4968
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna februarie 2015, Mii EURO, 8460
Mures, 44. Lemn brut  cherestea  produse  stratificate si alte produse din lemn, Luna martie 2015, Mii EURO, 7548
